SRC_IP,MF_FLAG,DF_FLAG,PACKET_NO,KNOWN_HOST_DEVICE,PACKET_SIZE,TIMESTAMP,TTL,DST_IP,IP_FRAG_OFF
157.166.255.38,0,0,336,Linux,20,1258920202.424953000,46,172.16.16.128,0
204.160.104.126,0,0,337,Linux,20,1258920202.428058000,56,172.16.16.128,0
172.16.16.128,0,1,338,Linux,20,1258920202.428519000,128,204.160.104.126,0
204.160.104.126,0,0,339,Linux,20,1258920202.438257000,56,172.16.16.128,0
172.16.16.128,0,1,340,Linux,20,1258920202.438550000,128,204.160.104.126,0
74.125.95.149,0,0,341,Linux,20,1258920202.446603000,51,172.16.16.128,0
74.125.95.149,0,0,342,Linux,20,1258920202.447326000,51,172.16.16.128,0
172.16.16.128,0,1,343,Linux,20,1258920202.447369000,128,74.125.95.149,0
74.125.95.149,0,0,344,Linux,20,1258920202.447580000,51,172.16.16.128,0
172.16.16.128,0,1,345,Linux,20,1258920202.448687000,128,74.125.95.149,0
204.160.104.126,0,0,346,Linux,20,1258920202.451789000,56,172.16.16.128,0
74.125.95.149,0,0,347,Linux,20,1258920202.451793000,51,172.16.16.128,0
204.160.104.126,0,0,348,Linux,20,1258920202.451796000,56,172.16.16.128,0
172.16.16.128,0,1,349,Linux,20,1258920202.451909000,128,74.125.95.149,0
204.160.104.126,0,0,350,Linux,20,1258920202.463006000,56,172.16.16.128,0
172.16.16.128,0,1,351,Linux,20,1258920202.463248000,128,74.125.95.149,0
172.16.16.128,0,1,352,Linux,20,1258920202.463422000,128,204.160.104.126,0
172.16.16.128,0,1,353,Linux,20,1258920202.463620000,128,204.160.104.126,0
172.16.16.128,0,1,354,Linux,20,1258920202.463915000,128,204.160.104.126,0
204.160.104.126,0,0,355,Linux,20,1258920202.476225000,56,172.16.16.128,0
204.160.104.126,0,0,356,Linux,20,1258920202.478572000,56,172.16.16.128,0
172.16.16.128,0,1,357,Linux,20,1258920202.479532000,128,204.160.104.126,0
172.16.16.128,0,1,358,Linux,20,1258920202.479648000,128,204.160.104.126,0
204.160.104.126,0,0,359,Linux,20,1258920202.486744000,56,172.16.16.128,0
74.125.95.149,0,0,360,Linux,20,1258920202.486842000,51,172.16.16.128,0
172.16.16.128,0,1,361,Linux,20,1258920202.486894000,128,74.125.95.149,0
172.16.16.128,0,1,362,Linux,20,1258920202.487222000,128,204.160.104.126,0
172.16.16.128,0,1,363,Linux,20,1258920202.487283000,128,74.125.95.149,0
157.166.255.38,0,0,364,Linux,20,1258920202.487487000,47,172.16.16.128,0
157.166.255.38,0,0,365,Linux,20,1258920202.488297000,47,172.16.16.128,0
172.16.16.128,0,1,366,Linux,20,1258920202.488337000,128,157.166.255.38,0
74.125.95.149,0,0,367,Linux,20,1258920202.512234000,51,172.16.16.128,0
74.125.95.149,0,0,368,Linux,20,1258920202.512239000,51,172.16.16.128,0
199.93.63.126,0,0,369,Linux,20,1258920202.525318000,56,172.16.16.128,0
172.16.16.128,0,1,370,Linux,20,1258920202.525360000,128,199.93.63.126,0
204.160.104.126,0,0,371,Linux,20,1258920202.539118000,56,172.16.16.128,0
172.16.16.128,0,1,372,Linux,20,1258920202.539633000,128,204.160.104.126,0
204.160.104.126,0,0,373,Linux,20,1258920202.543399000,56,172.16.16.128,0
172.16.16.128,0,1,374,Linux,20,1258920202.543624000,128,204.160.104.126,0
204.160.104.126,0,0,375,Linux,20,1258920202.544559000,56,172.16.16.128,0
172.16.16.128,0,1,376,Linux,20,1258920202.544748000,128,204.160.104.126,0
74.125.95.149,0,0,377,Linux,20,1258920202.550929000,51,172.16.16.128,0
204.160.104.126,0,0,378,Linux,20,1258920202.550953000,56,172.16.16.128,0
172.16.16.128,0,1,379,Linux,20,1258920202.551178000,128,204.160.104.126,0
204.160.104.126,0,0,380,Linux,20,1258920202.551597000,56,172.16.16.128,0
172.16.16.128,0,1,381,Linux,20,1258920202.551809000,128,204.160.104.126,0
74.125.95.149,0,0,382,Linux,20,1258920202.552798000,51,172.16.16.128,0
204.160.104.126,0,0,383,Linux,20,1258920202.555465000,56,172.16.16.128,0
172.16.16.128,0,1,384,Linux,20,1258920202.556144000,128,204.160.104.126,0
172.16.16.128,0,1,385,Linux,20,1258920202.556217000,128,199.93.63.126,0
172.16.16.128,0,1,386,Linux,20,1258920202.556252000,128,157.166.255.38,0
172.16.16.128,0,1,387,Linux,20,1258920202.556284000,128,157.166.226.25,0
172.16.16.128,0,1,388,Linux,20,1258920202.563768000,128,74.125.95.149,0
157.166.226.25,0,0,389,Linux,20,1258920202.564240000,51,172.16.16.128,0
172.16.16.128,0,1,390,Linux,20,1258920202.564270000,128,157.166.226.25,0
172.16.16.128,0,1,391,Linux,20,1258920202.574725000,128,157.166.255.38,0
172.16.16.128,0,1,392,Linux,20,1258920202.574777000,128,157.166.255.38,0
172.16.16.128,0,1,393,Linux,20,1258920202.574812000,128,157.166.255.38,0
204.160.104.126,0,0,394,Linux,20,1258920202.582959000,56,172.16.16.128,0
172.16.16.128,0,1,395,Linux,20,1258920202.583307000,128,204.160.104.126,0
204.160.104.126,0,0,396,Linux,20,1258920202.587855000,56,172.16.16.128,0
172.16.16.128,0,1,397,Linux,20,1258920202.588135000,128,204.160.104.126,0
204.160.104.126,0,0,398,Linux,20,1258920202.588175000,56,172.16.16.128,0
172.16.16.128,0,1,399,Linux,20,1258920202.588402000,128,204.160.104.126,0
204.160.104.126,0,0,400,Linux,20,1258920202.595328000,56,172.16.16.128,0
172.16.16.128,0,1,401,Linux,20,1258920202.596009000,128,204.160.104.126,0
204.160.104.126,0,0,402,Linux,20,1258920202.599184000,56,172.16.16.128,0
172.16.16.128,0,1,403,Linux,20,1258920202.599410000,128,204.160.104.126,0
74.125.95.149,0,0,404,Linux,20,1258920202.603191000,51,172.16.16.128,0
74.125.95.149,0,0,405,Linux,20,1258920202.605422000,51,172.16.16.128,0
172.16.16.128,0,1,406,Linux,20,1258920202.605478000,128,74.125.95.149,0
74.125.95.149,0,0,407,Linux,20,1258920202.607237000,51,172.16.16.128,0
74.125.95.149,0,0,408,Linux,20,1258920202.607428000,51,172.16.16.128,0
172.16.16.128,0,1,409,Linux,20,1258920202.607465000,128,74.125.95.149,0
204.160.104.126,0,0,410,Linux,20,1258920202.607652000,56,172.16.16.128,0
172.16.16.128,0,1,411,Linux,20,1258920202.608060000,128,204.160.104.126,0
157.166.255.38,0,0,412,Linux,20,1258920202.614768000,46,172.16.16.128,0
172.16.16.128,0,1,413,Linux,20,1258920202.624731000,128,157.166.255.38,0
157.166.255.38,0,0,414,Linux,20,1258920202.625516000,47,172.16.16.128,0
204.160.104.126,0,0,415,Linux,20,1258920202.627362000,56,172.16.16.128,0
172.16.16.128,0,1,416,Linux,20,1258920202.627816000,128,204.160.104.126,0
157.166.255.38,0,0,417,Linux,20,1258920202.632079000,47,172.16.16.128,0
157.166.255.38,0,0,418,Linux,20,1258920202.633004000,47,172.16.16.128,0
204.160.104.126,0,0,419,Linux,20,1258920202.634148000,56,172.16.16.128,0
204.160.104.126,0,0,420,Linux,20,1258920202.635311000,56,172.16.16.128,0
172.16.16.128,0,1,421,Linux,20,1258920202.635820000,128,204.160.104.126,0
172.16.16.128,0,1,422,Linux,20,1258920202.635912000,128,204.160.104.126,0
204.160.104.126,0,0,423,Linux,20,1258920202.640026000,56,172.16.16.128,0
172.16.16.128,0,1,424,Linux,20,1258920202.640251000,128,204.160.104.126,0
172.16.16.128,0,1,425,Linux,20,1258920202.644726000,128,74.125.95.149,0
74.125.95.149,0,0,426,Linux,20,1258920202.646252000,51,172.16.16.128,0
74.125.95.149,0,0,427,Linux,20,1258920202.647029000,51,172.16.16.128,0
172.16.16.128,0,1,428,Linux,20,1258920202.647069000,128,74.125.95.149,0
74.125.95.149,0,0,429,Linux,20,1258920202.652215000,51,172.16.16.128,0
74.125.95.149,0,0,430,Linux,20,1258920202.652218000,51,172.16.16.128,0
204.160.104.126,0,0,431,Linux,20,1258920202.652220000,56,172.16.16.128,0
172.16.16.128,0,1,432,Linux,20,1258920202.652260000,128,74.125.95.149,0
172.16.16.128,0,1,433,Linux,20,1258920202.653132000,128,204.160.104.126,0
204.160.104.126,0,0,434,Linux,20,1258920202.655924000,56,172.16.16.128,0
172.16.16.128,0,1,435,Linux,20,1258920202.656144000,128,204.160.104.126,0
172.16.16.128,0,1,436,Linux,20,1258920202.666313000,128,74.125.95.149,0
172.16.16.128,0,1,437,Linux,20,1258920202.671316000,128,157.166.255.38,0
172.16.16.128,0,1,438,Linux,20,1258920202.671327000,128,157.166.255.38,0
172.16.16.128,0,1,439,Linux,20,1258920202.672374000,128,157.166.255.38,0
172.16.16.128,0,1,440,Linux,20,1258920202.672383000,128,157.166.255.38,0
172.16.16.128,0,1,441,Linux,20,1258920202.673786000,128,157.166.255.38,0
172.16.16.128,0,1,442,Linux,20,1258920202.673793000,128,157.166.255.38,0
172.16.16.128,0,1,443,Linux,20,1258920202.675157000,128,157.166.255.38,0
172.16.16.128,0,1,444,Linux,20,1258920202.675164000,128,157.166.255.38,0
172.16.16.128,0,1,445,Linux,20,1258920202.676437000,128,74.125.95.149,0
204.160.104.126,0,0,446,Linux,20,1258920202.702602000,56,172.16.16.128,0
172.16.16.128,0,1,447,Linux,20,1258920202.703175000,128,204.160.104.126,0
204.160.104.126,0,0,448,Linux,20,1258920202.703268000,56,172.16.16.128,0
204.160.104.126,0,0,449,Linux,20,1258920202.703271000,56,172.16.16.128,0
204.160.104.126,0,0,450,Linux,20,1258920202.703273000,56,172.16.16.128,0
172.16.16.128,0,1,451,Linux,20,1258920202.704220000,128,204.160.104.126,0
172.16.16.128,0,1,452,Linux,20,1258920202.704318000,128,204.160.104.126,0
204.160.104.126,0,0,453,Linux,20,1258920202.704329000,56,172.16.16.128,0
172.16.16.128,0,1,454,Linux,20,1258920202.704519000,128,204.160.104.126,0
172.16.16.128,0,1,455,Linux,20,1258920202.704594000,128,204.160.104.126,0
204.160.104.126,0,0,456,Linux,20,1258920202.705571000,56,172.16.16.128,0
172.16.16.128,0,1,457,Linux,20,1258920202.706130000,128,204.160.104.126,0
74.125.95.149,0,0,458,Linux,20,1258920202.706530000,51,172.16.16.128,0
157.166.255.38,0,0,459,Linux,20,1258920202.733439000,46,172.16.16.128,0
157.166.255.38,0,0,460,Linux,20,1258920202.735040000,46,172.16.16.128,0
157.166.255.38,0,0,461,Linux,20,1258920202.744442000,47,172.16.16.128,0
157.166.255.38,0,0,462,Linux,20,1258920202.747504000,47,172.16.16.128,0
157.166.255.38,0,0,463,Linux,20,1258920202.753972000,46,172.16.16.128,0
157.166.255.38,0,0,464,Linux,20,1258920202.761062000,46,172.16.16.128,0
157.166.255.38,0,0,465,Linux,20,1258920202.762958000,47,172.16.16.128,0
157.166.255.38,0,0,466,Linux,20,1258920202.766781000,47,172.16.16.128,0
204.160.104.126,0,0,467,Linux,20,1258920202.769845000,56,172.16.16.128,0
172.16.16.128,0,1,468,Linux,20,1258920202.770102000,128,204.160.104.126,0
204.160.104.126,0,0,469,Linux,20,1258920202.774401000,56,172.16.16.128,0
172.16.16.128,0,1,470,Linux,20,1258920202.775165000,128,204.160.104.126,0
204.160.104.126,0,0,471,Linux,20,1258920202.779346000,56,172.16.16.128,0
172.16.16.128,0,1,472,Linux,20,1258920202.779702000,128,204.160.104.126,0
204.160.104.126,0,0,473,Linux,20,1258920202.789701000,56,172.16.16.128,0
204.160.104.126,0,0,474,Linux,20,1258920202.793762000,56,172.16.16.128,0
74.125.95.149,0,0,475,Linux,20,1258920202.793767000,51,172.16.16.128,0
74.125.95.149,0,0,476,Linux,20,1258920202.793770000,51,172.16.16.128,0
172.16.16.128,0,1,477,Linux,20,1258920202.793854000,128,204.160.104.126,0
204.160.104.126,0,0,478,Linux,20,1258920202.798801000,56,172.16.16.128,0
204.160.104.126,0,0,479,Linux,20,1258920202.798806000,56,172.16.16.128,0
172.16.16.128,0,1,480,Linux,20,1258920202.804476000,128,74.125.95.149,0
204.160.104.126,0,0,481,Linux,20,1258920202.804543000,56,172.16.16.128,0
204.160.104.126,0,0,482,Linux,20,1258920202.807771000,56,172.16.16.128,0
172.16.16.128,0,1,483,Linux,20,1258920202.807836000,128,204.160.104.126,0
204.160.104.126,0,0,484,Linux,20,1258920202.812987000,56,172.16.16.128,0
172.16.16.128,0,1,485,Linux,20,1258920202.813284000,128,204.160.104.126,0
172.16.16.128,0,0,486,Linux,20,1258920202.819775000,128,172.16.16.255,0
172.16.16.128,0,0,487,Linux,20,1258920202.821205000,128,4.2.2.1,0
204.160.104.126,0,0,488,Linux,20,1258920202.824971000,56,172.16.16.128,0
204.160.104.126,0,0,489,Linux,20,1258920202.824981000,56,172.16.16.128,0
172.16.16.128,0,1,490,Linux,20,1258920202.826622000,128,204.160.104.126,0
172.16.16.128,0,1,491,Linux,20,1258920202.826761000,128,204.160.104.126,0
204.160.104.126,0,0,492,Linux,20,1258920202.845792000,56,172.16.16.128,0
204.160.104.126,0,0,493,Linux,20,1258920202.845800000,56,172.16.16.128,0
204.160.104.126,0,0,494,Linux,20,1258920202.845802000,56,172.16.16.128,0
74.125.95.149,0,0,495,Linux,20,1258920202.845806000,51,172.16.16.128,0
74.125.95.149,0,0,496,Linux,20,1258920202.845808000,51,172.16.16.128,0
4.2.2.1,0,0,497,Linux,20,1258920202.845811000,56,172.16.16.128,0
172.16.16.128,0,1,498,Linux,20,1258920202.846513000,128,209.85.225.165,0
204.160.104.126,0,0,499,Linux,20,1258920202.861541000,56,172.16.16.128,0
204.160.104.126,0,0,500,Linux,20,1258920202.861549000,56,172.16.16.128,0
204.160.104.126,0,0,501,Linux,20,1258920202.861551000,56,172.16.16.128,0
204.160.104.126,0,0,502,Linux,20,1258920202.861554000,56,172.16.16.128,0
172.16.16.128,0,1,503,Linux,20,1258920202.863265000,128,204.160.104.126,0
204.160.104.126,0,0,504,Linux,20,1258920202.874617000,56,172.16.16.128,0
209.85.225.165,0,0,505,Linux,20,1258920202.881835000,51,172.16.16.128,0
204.160.104.126,0,0,506,Linux,20,1258920202.881841000,56,172.16.16.128,0
172.16.16.128,0,1,507,Linux,20,1258920202.881979000,128,209.85.225.165,0
172.16.16.128,0,1,508,Linux,20,1258920202.884010000,128,209.85.225.165,0
172.16.16.128,0,1,509,Linux,20,1258920202.906293000,128,74.125.95.149,0
204.160.104.126,0,0,510,Linux,20,1258920202.906362000,56,172.16.16.128,0
209.85.225.165,0,0,511,Linux,20,1258920202.921878000,51,172.16.16.128,0
209.85.225.165,0,0,512,Linux,20,1258920202.924006000,51,172.16.16.128,0
172.16.16.128,0,1,513,Linux,20,1258920202.924781000,128,157.166.255.38,0
172.16.16.128,0,1,514,Linux,20,1258920202.924862000,128,157.166.255.38,0
172.16.16.128,0,1,515,Linux,20,1258920202.936635000,128,66.235.143.54,0
172.16.16.128,0,1,516,Linux,20,1258920202.938774000,128,8.18.91.65,0
172.16.16.128,0,1,517,Linux,20,1258920202.946295000,128,157.166.255.38,0
172.16.16.128,0,1,518,Linux,20,1258920202.958570000,128,74.125.95.155,0
172.16.16.128,0,1,519,Linux,20,1258920202.958912000,128,209.85.225.165,0
8.18.91.65,0,0,520,Linux,20,1258920202.961117000,56,172.16.16.128,0
172.16.16.128,0,1,521,Linux,20,1258920202.961164000,128,8.18.91.65,0
172.16.16.128,0,1,522,Linux,20,1258920202.961312000,128,8.18.91.65,0
172.16.16.128,0,1,523,Linux,20,1258920202.966287000,128,157.166.255.38,0
172.16.16.128,0,1,524,Linux,20,1258920202.970747000,128,74.125.95.149,0
172.16.16.128,0,1,525,Linux,20,1258920202.970758000,128,74.125.95.149,0
66.235.143.54,0,0,526,Linux,20,1258920202.980567000,245,172.16.16.128,0
172.16.16.128,0,1,527,Linux,20,1258920202.980713000,128,66.235.143.54,0
172.16.16.128,0,1,528,Linux,20,1258920202.982417000,128,66.235.143.54,0
8.18.91.65,0,0,529,Linux,20,1258920202.991951000,56,172.16.16.128,0
8.18.91.65,0,0,530,Linux,20,1258920202.991956000,56,172.16.16.128,0
74.125.95.155,0,0,531,Linux,20,1258920202.991958000,51,172.16.16.128,0
172.16.16.128,0,1,532,Linux,20,1258920202.992067000,128,74.125.95.155,0
172.16.16.128,0,1,533,Linux,20,1258920202.993537000,128,74.125.95.155,0
172.16.16.128,0,1,534,Linux,20,1258920202.996273000,128,74.125.95.149,0
209.85.225.165,0,0,535,Linux,20,1258920202.997622000,51,172.16.16.128,0
209.85.225.165,0,0,536,Linux,20,1258920203.006284000,51,172.16.16.128,0
172.16.16.128,0,1,537,Linux,20,1258920203.006381000,128,209.85.225.165,0
74.125.95.149,0,0,538,Linux,20,1258920203.012245000,51,172.16.16.128,0
74.125.95.149,0,0,539,Linux,20,1258920203.020110000,51,172.16.16.128,0
172.16.16.128,0,1,540,Linux,20,1258920203.024813000,128,157.166.255.38,0
172.16.16.128,0,1,541,Linux,20,1258920203.024906000,128,157.166.255.38,0
172.16.16.128,0,1,542,Linux,20,1258920203.024942000,128,204.160.104.126,0
172.16.16.128,0,1,543,Linux,20,1258920203.031206000,128,157.166.255.38,0
172.16.16.128,0,1,544,Linux,20,1258920203.034888000,128,74.217.1.81,0
172.16.16.128,0,1,545,Linux,20,1258920203.043427000,128,204.160.104.126,0
74.125.95.149,0,0,546,Linux,20,1258920203.044974000,51,172.16.16.128,0
74.125.95.149,0,0,547,Linux,20,1258920203.044979000,51,172.16.16.128,0
74.125.95.149,0,0,548,Linux,20,1258920203.044982000,51,172.16.16.128,0
74.125.95.155,0,0,549,Linux,20,1258920203.044984000,51,172.16.16.128,0
74.125.95.155,0,0,550,Linux,20,1258920203.044986000,51,172.16.16.128,0
74.125.95.155,0,0,551,Linux,20,1258920203.044995000,51,172.16.16.128,0
66.235.143.54,0,0,552,Linux,20,1258920203.044997000,245,172.16.16.128,0
172.16.16.128,0,1,553,Linux,20,1258920203.045138000,128,74.125.95.149,0
172.16.16.128,0,1,554,Linux,20,1258920203.046281000,128,74.125.95.149,0
204.160.104.126,0,0,555,Linux,20,1258920203.059401000,56,172.16.16.128,0
172.16.16.128,0,1,556,Linux,20,1258920203.059479000,128,204.160.104.126,0
172.16.16.128,0,1,557,Linux,20,1258920203.066828000,128,74.125.95.155,0
157.166.255.38,0,0,558,Linux,20,1258920203.067179000,46,172.16.16.128,0
74.217.1.81,0,0,559,Linux,20,1258920203.067184000,245,172.16.16.128,0
172.16.16.128,0,1,560,Linux,20,1258920203.067219000,128,157.166.255.38,0
172.16.16.128,0,1,561,Linux,20,1258920203.067297000,128,74.217.1.81,0
172.16.16.128,0,1,562,Linux,20,1258920203.067520000,128,74.217.1.81,0
172.16.16.128,0,1,563,Linux,20,1258920203.067527000,128,74.217.1.81,0
204.160.104.126,0,0,564,Linux,20,1258920203.076950000,56,172.16.16.128,0
204.160.104.126,0,0,565,Linux,20,1258920203.079014000,56,172.16.16.128,0
172.16.16.128,0,1,566,Linux,20,1258920203.079068000,128,204.160.104.126,0
74.125.95.149,0,0,567,Linux,20,1258920203.086141000,51,172.16.16.128,0
74.125.95.149,0,0,568,Linux,20,1258920203.087339000,51,172.16.16.128,0
172.16.16.128,0,1,569,Linux,20,1258920203.087385000,128,74.125.95.149,0
74.125.95.149,0,0,570,Linux,20,1258920203.088548000,51,172.16.16.128,0
74.125.95.149,0,0,571,Linux,20,1258920203.089816000,51,172.16.16.128,0
172.16.16.128,0,1,572,Linux,20,1258920203.089854000,128,74.125.95.149,0
74.125.95.149,0,0,573,Linux,20,1258920203.091106000,51,172.16.16.128,0
204.160.104.126,0,0,574,Linux,20,1258920203.091268000,56,172.16.16.128,0
157.166.255.38,0,0,575,Linux,20,1258920203.098147000,47,172.16.16.128,0
157.166.255.38,0,0,576,Linux,20,1258920203.099921000,47,172.16.16.128,0
157.166.255.38,0,0,577,Linux,20,1258920203.099927000,47,172.16.16.128,0
204.160.104.126,0,0,578,Linux,20,1258920203.099930000,56,172.16.16.128,0
172.16.16.128,0,1,579,Linux,20,1258920203.099996000,128,204.160.104.126,0
172.16.16.128,0,1,580,Linux,20,1258920203.100073000,128,157.166.255.38,0
74.217.1.81,0,0,581,Linux,20,1258920203.108433000,245,172.16.16.128,0
204.160.104.126,0,0,582,Linux,20,1258920203.118129000,56,172.16.16.128,0
172.16.16.128,0,1,583,Linux,20,1258920203.118195000,128,204.160.104.126,0
74.217.1.81,0,0,584,Linux,20,1258920203.119391000,245,172.16.16.128,0
74.217.1.81,0,0,585,Linux,20,1258920203.119448000,245,172.16.16.128,0
172.16.16.128,0,1,586,Linux,20,1258920203.119482000,128,74.217.1.81,0
74.217.1.81,0,0,587,Linux,20,1258920203.120116000,245,172.16.16.128,0
204.160.104.126,0,0,588,Linux,20,1258920203.127542000,56,172.16.16.128,0
204.160.104.126,0,0,589,Linux,20,1258920203.127549000,56,172.16.16.128,0
74.125.95.149,0,0,590,Linux,20,1258920203.130050000,51,172.16.16.128,0
172.16.16.128,0,1,591,Linux,20,1258920203.130108000,128,74.125.95.149,0
74.125.95.149,0,0,592,Linux,20,1258920203.131346000,51,172.16.16.128,0
74.125.95.149,0,0,593,Linux,20,1258920203.133737000,51,172.16.16.128,0
172.16.16.128,0,1,594,Linux,20,1258920203.133812000,128,74.125.95.149,0
204.160.104.126,0,0,595,Linux,20,1258920203.137542000,56,172.16.16.128,0
172.16.16.128,0,1,596,Linux,20,1258920203.137571000,128,204.160.104.126,0
204.160.104.126,0,0,597,Linux,20,1258920203.144943000,56,172.16.16.128,0
204.160.104.126,0,0,598,Linux,20,1258920203.146113000,56,172.16.16.128,0
172.16.16.128,0,1,599,Linux,20,1258920203.146158000,128,204.160.104.126,0
172.16.16.128,0,1,600,Linux,20,1258920203.146292000,128,204.160.104.126,0
74.125.95.155,0,0,601,Linux,20,1258920203.146361000,51,172.16.16.128,0
74.125.95.155,0,0,602,Linux,20,1258920203.154875000,51,172.16.16.128,0
74.125.95.155,0,0,603,Linux,20,1258920203.155010000,51,172.16.16.128,0
172.16.16.128,0,1,604,Linux,20,1258920203.155058000,128,74.125.95.155,0
204.160.104.126,0,0,605,Linux,20,1258920203.163080000,56,172.16.16.128,0
204.160.104.126,0,0,606,Linux,20,1258920203.164454000,56,172.16.16.128,0
172.16.16.128,0,1,607,Linux,20,1258920203.164503000,128,204.160.104.126,0
204.160.104.126,0,0,608,Linux,20,1258920203.177820000,56,172.16.16.128,0
172.16.16.128,0,1,609,Linux,20,1258920203.177870000,128,204.160.104.126,0
204.160.104.126,0,0,610,Linux,20,1258920203.192452000,56,172.16.16.128,0
