TTL,TCP_OPTIONS,TCP_URP,PACKET_NO,PACKET_SIZE,TCP_WINDOW_SIZE,DF_FLAG,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,IP_FRAG_OFF,SRC_PORT,KNOWN_HOST_DEVICE,DST_PORT,SRC_IP,DST_IP,TCP_ACK,TCP_SEQ,TCP_FLAGS,PROTOCOL 
241,N/A,N/A,1526,20,N/A,1,N/A,0,1666897766.667543000,0,N/A,MacOS,N/A,52.96.57.34,192.168.86.21,N/A,N/A,N/A,N/A
241,N/A,N/A,1527,20,N/A,1,N/A,0,1666897766.667544000,0,N/A,MacOS,N/A,52.96.57.34,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1528,20,N/A,1,N/A,0,1666897766.668133000,0,N/A,MacOS,N/A,192.168.86.21,52.96.57.34,N/A,N/A,N/A,N/A
64,N/A,N/A,1529,20,N/A,1,N/A,0,1666897766.671312000,0,N/A,MacOS,N/A,192.168.86.21,52.96.57.34,N/A,N/A,N/A,N/A
241,N/A,N/A,1530,20,N/A,1,N/A,0,1666897766.683843000,0,N/A,MacOS,N/A,52.96.57.34,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1531,20,N/A,1,N/A,0,1666897766.687312000,0,N/A,MacOS,N/A,192.168.86.21,52.96.57.34,N/A,N/A,N/A,N/A
64,N/A,N/A,1532,20,N/A,1,N/A,0,1666897767.005388000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,1533,20,N/A,1,N/A,0,1666897767.005394000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
57,N/A,N/A,1534,20,N/A,1,N/A,0,1666897767.019853000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1535,20,N/A,1,N/A,0,1666897767.045668000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,1536,20,N/A,1,N/A,0,1666897767.058278000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
57,N/A,N/A,1537,20,N/A,1,N/A,0,1666897767.066066000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,1538,20,N/A,1,N/A,0,1666897767.067418000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,1539,20,N/A,1,N/A,0,1666897767.067420000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,1540,20,N/A,1,N/A,0,1666897767.067420000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1541,20,N/A,1,N/A,0,1666897767.067886000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
57,N/A,N/A,1542,20,N/A,1,N/A,0,1666897767.075493000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1543,20,N/A,1,N/A,0,1666897767.093484000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
57,N/A,N/A,1544,20,N/A,1,N/A,0,1666897767.099994000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1545,20,N/A,1,N/A,0,1666897767.100312000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
57,N/A,N/A,1546,20,N/A,1,N/A,0,1666897767.821683000,0,N/A,MacOS,N/A,142.251.35.202,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1547,20,N/A,1,N/A,0,1666897767.823328000,0,N/A,MacOS,N/A,192.168.86.21,142.251.35.202,N/A,N/A,N/A,N/A
64,N/A,0,1548,20,4096,1,20,0,1666897768.457234000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,174384,2146449862,·······AP···,tcp
57,N/A,0,1549,20,8,1,20,0,1666897768.469871000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,2753,1681074467,·······A····,tcp
57,N/A,0,1550,20,8,1,20,0,1666897768.506427000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,2753,1681074467,·······AP···,tcp
64,N/A,0,1551,20,4095,1,20,0,1666897768.506494000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,174418,2146449913,·······A····,tcp
57,N/A,0,1552,20,8,1,20,0,1666897769.356859000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,2753,1681074501,·······AP···,tcp
64,N/A,0,1553,20,4094,1,20,0,1666897769.356914000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,174537,2146449913,·······A····,tcp
64,N/A,0,1554,20,4096,1,20,0,1666897771.693160000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,174537,2146449913,·······AP···,tcp
64,N/A,0,1555,20,4096,1,20,0,1666897771.694772000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,174537,2146449943,·······A···F,tcp
64,N/A,0,1556,20,4096,1,20,0,1666897771.700745000,0,56520,MacOS,443,192.168.86.21,162.159.128.235,3348,1101424827,·······A···F,tcp
64,N/A,N/A,1557,20,N/A,0,N/A,0,1666897771.701297000,0,N/A,MacOS,N/A,192.168.86.21,162.159.135.232,N/A,N/A,N/A,N/A
64,N/A,0,1558,20,4096,1,20,0,1666897771.702259000,0,56517,MacOS,443,192.168.86.21,162.159.135.232,2663,1732246146,·······A···F,tcp
64,N/A,0,1559,20,4096,1,20,0,1666897771.702381000,0,56519,MacOS,443,192.168.86.21,162.159.128.233,2663,444253969,·······A···F,tcp
57,N/A,0,1560,20,8,1,20,0,1666897771.706372000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,2783,1681074620,·······A····,tcp
57,N/A,0,1561,20,8,1,20,0,1666897771.707222000,0,443,MacOS,56518,162.159.133.234,192.168.86.21,2784,1681074620,·······A···F,tcp
64,N/A,0,1562,20,4096,1,20,0,1666897771.707318000,0,56518,MacOS,443,192.168.86.21,162.159.133.234,174538,2146449944,·······A····,tcp
57,N/A,0,1563,20,8,1,20,0,1666897771.711259000,0,443,MacOS,56517,162.159.135.232,192.168.86.21,583,1053453112,·······A···F,tcp
57,N/A,0,1564,20,8,1,20,0,1666897771.711259000,0,443,MacOS,56519,162.159.128.233,192.168.86.21,583,724983365,·······A···F,tcp
57,N/A,0,1565,20,8,1,20,0,1666897771.711259000,0,443,MacOS,56520,162.159.128.235,192.168.86.21,1050,4187688590,·······A···F,tcp
64,N/A,0,1566,20,4096,1,20,0,1666897771.711345000,0,56520,MacOS,443,192.168.86.21,162.159.128.235,3349,1101424828,·······A····,tcp
64,N/A,0,1567,20,4096,1,20,0,1666897771.711404000,0,56519,MacOS,443,192.168.86.21,162.159.128.233,2664,444253970,·······A····,tcp
64,N/A,0,1568,20,4096,1,20,0,1666897771.711431000,0,56517,MacOS,443,192.168.86.21,162.159.135.232,2664,1732246147,·······A····,tcp
64,N/A,N/A,1569,20,N/A,0,N/A,0,1666897772.624359000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,1570,20,N/A,0,N/A,0,1666897772.624440000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,1571,20,N/A,1,N/A,0,1666897772.640666000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1572,20,N/A,1,N/A,0,1666897772.640667000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,02:04:05:b4:01:03:03:06:01:01:08:0a:00:cd:96:fd:00:00:00:00:04:02:00:00,0,1573,20,65535,1,44,0,1666897772.641310000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,0,3148350553,··········S·,tcp
105,02:04:05:a0:01:03:03:08:01:01:04:02,0,1574,20,65535,1,32,0,1666897772.752101000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,1,664374305,·······A··S·,tcp
64,N/A,0,1575,20,4096,1,20,0,1666897772.752192000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,1,3148350554,·······A····,tcp
64,N/A,0,1576,20,4096,1,20,0,1666897772.752590000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,1,3148350554,·······AP···,tcp
105,N/A,0,1577,20,2051,1,20,0,1666897772.867352000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,518,664375766,·······A····,tcp
105,N/A,0,1578,20,2051,1,20,0,1666897772.867352000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,518,664374306,·······A····,tcp
105,N/A,0,1579,20,2051,1,20,0,1666897772.867353000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,518,664377226,·······A····,tcp
105,N/A,0,1580,20,2051,1,20,0,1666897772.867353000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,518,664378686,·······A····,tcp
105,N/A,0,1581,20,2051,1,20,0,1666897772.867353000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,518,664380146,·······AP···,tcp
64,01:01:05:0a:27:99:91:d6:27:99:97:8a,0,1582,20,4096,1,32,0,1666897772.867416000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,1,3148351071,·······A····,tcp
64,N/A,0,1583,20,4050,1,20,0,1666897772.867453000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,2921,3148351071,·······A····,tcp
64,N/A,0,1584,20,3997,1,20,0,1666897772.867477000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,6296,3148351071,·······A····,tcp
64,N/A,0,1585,20,4096,1,20,0,1666897772.867525000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,6296,3148351071,·······A····,tcp
64,N/A,0,1586,20,4096,1,20,0,1666897772.881413000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,6296,3148351071,·······AP···,tcp
105,N/A,0,1587,20,2050,1,20,0,1666897772.992843000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,676,664380601,·······AP···,tcp
64,N/A,0,1588,20,4095,1,20,0,1666897772.992923000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,6347,3148351229,·······A····,tcp
64,N/A,0,1589,20,4096,1,20,0,1666897772.993329000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,6347,3148351229,·······AP···,tcp
64,N/A,0,1590,20,4096,1,20,0,1666897772.993434000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,6347,3148352062,·······AP···,tcp
105,N/A,0,1591,20,2053,1,20,0,1666897773.104065000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,2385,664380652,·······A····,tcp
105,N/A,0,1592,20,2053,1,20,0,1666897773.108335000,0,443,MacOS,56523,20.50.80.210,192.168.86.21,2385,664380652,·······AP···,tcp
64,N/A,0,1593,20,4079,1,20,0,1666897773.108435000,0,56523,MacOS,443,192.168.86.21,20.50.80.210,7432,3148352938,·······A····,tcp
241,N/A,N/A,1594,20,N/A,1,N/A,0,1666897774.681413000,0,N/A,MacOS,N/A,52.96.57.34,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1595,20,N/A,1,N/A,0,1666897774.685034000,0,N/A,MacOS,N/A,192.168.86.21,52.96.57.34,N/A,N/A,N/A,N/A
64,N/A,N/A,1596,20,N/A,1,N/A,0,1666897775.873370000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,1597,20,N/A,1,N/A,0,1666897775.873448000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,1598,20,N/A,1,N/A,0,1666897775.873469000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
57,N/A,N/A,1599,20,N/A,1,N/A,0,1666897775.887739000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,1600,20,N/A,1,N/A,0,1666897775.887740000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1601,20,N/A,1,N/A,0,1666897775.913264000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
57,N/A,N/A,1602,20,N/A,1,N/A,0,1666897775.920934000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
57,N/A,N/A,1603,20,N/A,1,N/A,0,1666897775.920935000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1604,20,N/A,1,N/A,0,1666897775.921198000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
64,N/A,N/A,1605,20,N/A,1,N/A,0,1666897775.946720000,0,N/A,MacOS,N/A,192.168.86.21,142.251.116.102,N/A,N/A,N/A,N/A
57,N/A,N/A,1606,20,N/A,1,N/A,0,1666897775.953421000,0,N/A,MacOS,N/A,142.251.116.102,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1607,20,N/A,0,N/A,0,1666897776.212284000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,1608,20,N/A,0,N/A,0,1666897776.212440000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,N/A,N/A,1609,20,N/A,1,N/A,0,1666897776.240246000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1610,20,N/A,1,N/A,0,1666897776.241199000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
64,02:04:05:b4:01:03:03:06:01:01:08:0a:f9:aa:b8:92:00:00:00:00:04:02:00:00,0,1611,20,65535,1,44,0,1666897776.241513000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,0,448045493,··········S·,tcp
64,N/A,N/A,1612,20,N/A,1,N/A,0,1666897776.258327000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1613,20,N/A,1,N/A,0,1666897776.258562000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1614,20,N/A,1,N/A,0,1666897776.259315000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1615,20,N/A,1,N/A,0,1666897776.260563000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1616,20,N/A,1,N/A,0,1666897776.261571000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
56,N/A,N/A,1617,20,N/A,1,N/A,0,1666897776.270814000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1618,20,N/A,1,N/A,0,1666897776.270815000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1619,20,N/A,1,N/A,0,1666897776.270815000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1620,20,N/A,1,N/A,0,1666897776.270815000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1621,20,N/A,1,N/A,0,1666897776.270815000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1622,20,N/A,1,N/A,0,1666897776.270815000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1623,20,N/A,1,N/A,0,1666897776.271438000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1624,20,N/A,1,N/A,0,1666897776.271509000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1625,20,N/A,1,N/A,0,1666897776.271643000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1626,20,N/A,1,N/A,0,1666897776.271817000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1627,20,N/A,1,N/A,0,1666897776.271952000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1628,20,N/A,1,N/A,0,1666897776.272194000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
56,N/A,N/A,1629,20,N/A,1,N/A,0,1666897776.273476000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1630,20,N/A,1,N/A,0,1666897776.273477000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
64,N/A,N/A,1631,20,N/A,1,N/A,0,1666897776.273653000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1632,20,N/A,1,N/A,0,1666897776.273684000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1633,20,N/A,1,N/A,0,1666897776.273892000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
64,N/A,N/A,1634,20,N/A,1,N/A,0,1666897776.274057000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
56,N/A,N/A,1635,20,N/A,1,N/A,0,1666897776.283042000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1636,20,N/A,1,N/A,0,1666897776.283043000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1637,20,N/A,1,N/A,0,1666897776.283043000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
56,N/A,N/A,1638,20,N/A,1,N/A,0,1666897776.283043000,0,N/A,MacOS,N/A,142.250.113.99,192.168.86.21,N/A,N/A,N/A,N/A
230,02:04:05:b4:04:02:08:0a:69:0e:d3:ea:f9:aa:b8:92:01:03:03:08,0,1639,20,26847,1,40,0,1666897776.292633000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,1,4141022782,·······A··S·,tcp
64,01:01:08:0a:f9:aa:b8:c5:69:0e:d3:ea,0,1640,20,2058,1,32,0,1666897776.292733000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,1,448045494,·······A····,tcp
64,01:01:08:0a:f9:aa:b8:c5:69:0e:d3:ea,0,1641,20,2058,1,32,0,1666897776.293074000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,1,448045494,·······AP···,tcp
64,N/A,N/A,1642,20,N/A,1,N/A,0,1666897776.308364000,0,N/A,MacOS,N/A,192.168.86.21,142.250.113.99,N/A,N/A,N/A,N/A
230,01:01:08:0a:69:0e:d4:1e:f9:aa:b8:c5,0,1643,20,110,1,32,0,1666897776.344659000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,518,4141022783,·······A····,tcp
230,01:01:08:0a:69:0e:d4:1e:f9:aa:b8:c5,0,1644,20,110,1,32,0,1666897776.345544000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,518,4141024231,·······A····,tcp
230,01:01:08:0a:69:0e:d4:1e:f9:aa:b8:c5,0,1645,20,110,1,32,0,1666897776.345545000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,518,4141022783,·······A····,tcp
230,01:01:08:0a:69:0e:d4:1e:f9:aa:b8:c5,0,1646,20,110,1,32,0,1666897776.345546000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,518,4141025679,·······A····,tcp
64,01:01:08:0a:f9:aa:b8:f9:69:0e:d4:1e:01:01:05:0a:f6:d3:03:e7:f6:d3:09:8f,0,1647,20,2058,1,44,0,1666897776.345621000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,1,448046011,·······A····,tcp
64,01:01:08:0a:f9:aa:b8:f9:69:0e:d4:1e,0,1648,20,2013,1,32,0,1666897776.345686000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,2897,448046011,·······A····,tcp
64,01:01:08:0a:f9:aa:b8:fa:69:0e:d4:1e,0,1649,20,1991,1,32,0,1666897776.345720000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,4345,448046011,·······A····,tcp
64,01:01:08:0a:f9:aa:b8:fa:69:0e:d4:1e,0,1650,20,2048,1,32,0,1666897776.345798000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,4345,448046011,·······A····,tcp
230,01:01:08:0a:69:0e:d4:1e:f9:aa:b8:c5,0,1651,20,110,1,32,0,1666897776.346332000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,518,4141027127,·······AP···,tcp
64,01:01:08:0a:f9:aa:b8:fa:69:0e:d4:1e,0,1652,20,2031,1,32,0,1666897776.346366000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,5400,448046011,·······A····,tcp
64,01:01:08:0a:f9:aa:b8:fc:69:0e:d4:1e,0,1653,20,2048,1,32,0,1666897776.346976000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,5400,448046011,·······AP···,tcp
64,01:01:08:0a:f9:aa:b8:fc:69:0e:d4:1e,0,1654,20,2048,1,32,0,1666897776.347204000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,5400,448046137,·······AP···,tcp
64,01:01:08:0a:f9:aa:b8:fc:69:0e:d4:1e,0,1655,20,2048,1,32,0,1666897776.347378000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,5400,448046242,·······AP···,tcp
230,01:01:08:0a:69:0e:d4:52:f9:aa:b8:fc,0,1656,20,110,1,32,0,1666897776.395903000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,749,4141028182,·······A····,tcp
230,01:01:08:0a:69:0e:d4:52:f9:aa:b8:fc,0,1657,20,110,1,32,0,1666897776.396707000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,749,4141028440,·······AP···,tcp
230,01:01:08:0a:69:0e:d4:52:f9:aa:b8:fc,0,1658,20,110,1,32,0,1666897776.396708000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,749,4141028182,·······AP···,tcp
64,01:01:08:0a:f9:aa:b9:2d:69:0e:d4:52:01:01:05:0a:f6:d3:14:58:f6:d3:14:a6,0,1659,20,2048,1,44,0,1666897776.396767000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,5400,448046761,·······A····,tcp
64,01:01:08:0a:f9:aa:b9:2d:69:0e:d4:52,0,1660,20,2042,1,32,0,1666897776.396824000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,5736,448046761,·······A····,tcp
64,01:01:08:0a:f9:aa:b9:2e:69:0e:d4:52,0,1661,20,2048,1,32,0,1666897776.396978000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,5736,448046761,·······AP···,tcp
230,01:01:08:0a:69:0e:d4:55:f9:aa:b8:fc,0,1662,20,114,1,32,0,1666897776.399898000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,1268,4141028518,·······AP···,tcp
230,01:01:08:0a:69:0e:d4:56:f9:aa:b8:fc,0,1663,20,114,1,32,0,1666897776.399898000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,1268,4141028652,·······AP···,tcp
64,01:01:08:0a:f9:aa:b9:31:69:0e:d4:56,0,1664,20,2045,1,32,0,1666897776.399989000,0,56524,MacOS,443,192.168.86.21,3.96.112.223,5908,448046799,·······A····,tcp
230,01:01:08:0a:69:0e:d4:ae:f9:aa:b9:2e,0,1665,20,114,1,32,0,1666897776.488008000,0,443,MacOS,56524,3.96.112.223,192.168.86.21,1306,4141028690,·······A····,tcp
2,N/A,N/A,1668,20,N/A,0,N/A,0,1666897778.262515000,0,N/A,MacOS,N/A,0.0.0.0,255.255.255.255,N/A,N/A,N/A,N/A
64,N/A,N/A,1669,20,N/A,0,N/A,0,1666897778.322765000,0,N/A,MacOS,N/A,192.168.86.21,192.168.86.1,N/A,N/A,N/A,N/A
64,01:01:08:0a:47:56:3e:1a:34:9c:94:1a,0,1670,20,2048,1,32,0,1666897778.325418000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,1,2668335319,·······A····,tcp
64,01:01:08:0a:47:56:3e:1a:34:9c:94:1a,0,1671,20,2048,1,32,0,1666897778.325476000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,1,2668336719,·······AP···,tcp
64,01:01:08:0a:47:56:3e:1a:34:9c:94:1a,0,1672,20,2048,1,32,0,1666897778.325513000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,1,2668337711,·······AP···,tcp
120,01:01:08:0a:34:9c:df:d1:47:56:3e:1a,0,1673,20,415,0,32,0,1666897778.337730000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2394,867011505,·······A····,tcp
120,01:01:08:0a:34:9c:df:d2:47:56:3e:1a,0,1674,20,415,0,32,0,1666897778.337731000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867011505,·······AP···,tcp
64,01:01:08:0a:47:56:3e:26:34:9c:df:d2,0,1675,20,2047,1,32,0,1666897778.337796000,0,56470,MacOS,443,192.168.86.21,142.250.138.17,40,2668337750,·······A····,tcp
64,N/A,N/A,1676,20,N/A,1,N/A,0,1666897778.346987000,0,N/A,MacOS,N/A,192.168.86.1,192.168.86.21,N/A,N/A,N/A,N/A
120,01:01:08:0a:34:9c:e0:a7:47:56:3e:26,0,1677,20,415,0,32,0,1666897778.573496000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867011544,·······AP···,tcp
120,01:01:08:0a:34:9c:e0:a7:47:56:3e:26,0,1678,20,415,0,32,0,1666897778.573497000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867012944,·······AP···,tcp
120,01:01:08:0a:34:9c:e0:a7:47:56:3e:26,0,1679,20,415,0,32,0,1666897778.573497000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867014344,·······AP···,tcp
120,01:01:08:0a:34:9c:e0:a7:47:56:3e:26,0,1680,20,415,0,32,0,1666897778.573498000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867015365,·······AP···,tcp
120,01:01:08:0a:34:9c:e0:a7:47:56:3e:26,0,1681,20,415,0,32,0,1666897778.573498000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867016765,·······AP···,tcp
120,01:01:08:0a:34:9c:e0:a8:47:56:3e:26,0,1682,20,415,0,32,0,1666897778.573499000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867018165,·······A····,tcp
120,01:01:08:0a:34:9c:e0:a8:47:56:3e:26,0,1683,20,415,0,32,0,1666897778.573499000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867019565,·······AP···,tcp
120,01:01:08:0a:34:9c:e0:aa:47:56:3e:26,0,1684,20,415,0,32,0,1666897778.573499000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867019798,·······AP···,tcp
120,01:01:08:0a:34:9c:e0:aa:47:56:3e:26,0,1685,20,415,0,32,0,1666897778.573500000,0,443,MacOS,56470,142.250.138.17,192.168.86.21,2433,867021198,·······AP···,tcp
