DF_FLAG,IP_FRAG_OFF,KNOWN_HOST_DEVICE,PACKET_SIZE,TIMESTAMP,TTL,PACKET_NO,PROTOCOL,SRC_PORT,DST_IP,MF_FLAG,DST_PORT,SRC_IP
1,0,MacOS,20,1666897699.771699000,57,266,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.771700000,57,267,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.771762000,64,268,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.771845000,64,269,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.776033000,57,270,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.776034000,57,271,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.776078000,64,272,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.776147000,64,273,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.778688000,57,274,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.778689000,57,275,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.778722000,64,276,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.778779000,64,277,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.779196000,57,278,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779197000,57,279,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779198000,57,280,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779199000,57,281,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779199000,57,282,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779200000,57,283,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779233000,64,284,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.779282000,64,285,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.779786000,57,286,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779787000,57,287,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779788000,57,288,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.779811000,64,289,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.779844000,64,290,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.797312000,57,291,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.797312000,57,292,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.797356000,64,293,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.797424000,64,294,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.798138000,57,295,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798139000,57,296,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798140000,57,297,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798141000,57,298,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798141000,57,299,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798142000,57,300,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798143000,57,301,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798143000,57,302,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798144000,57,303,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798144000,57,304,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.798180000,64,305,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.798231000,64,306,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.804583000,57,307,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804583000,57,308,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804584000,57,309,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804585000,57,310,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804585000,57,311,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804586000,57,312,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804587000,57,313,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804588000,57,314,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804588000,57,315,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804588000,57,316,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804589000,57,317,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.804656000,64,318,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.804731000,64,319,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.805286000,57,320,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.805287000,57,321,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.805287000,57,322,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.805288000,57,323,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.805289000,57,324,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.805289000,57,325,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.805290000,57,326,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.805322000,64,327,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.805374000,64,328,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.817136000,57,329,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817137000,57,330,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817137000,57,331,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817138000,57,332,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817139000,57,333,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817139000,57,334,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817140000,57,335,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817140000,57,336,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817141000,57,337,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817142000,57,338,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817142000,57,339,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817142000,57,340,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817143000,57,341,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817143000,57,342,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817144000,57,343,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.817197000,64,344,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.817288000,64,345,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.819721000,57,346,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.819721000,57,347,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.819828000,64,348,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.821034000,57,349,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.821035000,57,350,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.821036000,57,351,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.821037000,57,352,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.821038000,57,353,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.821038000,57,354,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.821039000,57,355,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.821149000,64,356,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897699.824942000,255,357,udp,5353,224.0.0.251,0,5353,192.168.86.30
1,0,MacOS,20,1666897699.829435000,57,359,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.829435000,57,360,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.829512000,64,361,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.830256000,57,362,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830257000,57,363,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830258000,57,364,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830259000,57,365,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830259000,57,366,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830260000,57,367,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830260000,57,368,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830261000,57,369,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830262000,57,370,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830262000,57,371,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.830319000,64,372,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.831563000,57,373,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.831565000,57,374,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.831565000,57,375,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.831565000,57,376,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.831626000,64,377,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
1,0,MacOS,20,1666897699.832128000,57,378,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.832128000,57,379,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.832129000,57,380,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.832130000,57,381,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
1,0,MacOS,20,1666897699.832185000,64,382,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897700.234825000,255,383,udp,5353,224.0.0.251,0,5353,192.168.86.30
1,0,MacOS,20,1666897700.236904000,64,385,N/A,N/A,162.159.133.234,0,N/A,192.168.86.21
0,0,MacOS,20,1666897700.242399000,64,386,udp,61661,192.168.86.1,0,53,192.168.86.21
1,0,MacOS,20,1666897700.246682000,57,387,N/A,N/A,192.168.86.21,0,N/A,162.159.133.234
0,0,MacOS,20,1666897700.254506000,64,388,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.259984000,64,389,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897700.263727000,57,390,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.264407000,64,391,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897700.269308000,57,392,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897700.269309000,64,393,udp,53,192.168.86.21,0,61661,192.168.86.1
0,0,MacOS,20,1666897700.271417000,64,394,udp,55213,162.159.128.233,0,443,192.168.86.21
1,0,MacOS,20,1666897700.280275000,57,396,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.285642000,57,397,udp,443,192.168.86.21,0,55213,162.159.128.233
0,0,MacOS,20,1666897700.285642000,57,398,udp,443,192.168.86.21,0,55213,162.159.128.233
0,0,MacOS,20,1666897700.286460000,64,399,udp,55213,162.159.128.233,0,443,192.168.86.21
1,0,MacOS,20,1666897700.289561000,64,400,N/A,N/A,162.159.128.233,0,N/A,192.168.86.21
0,0,MacOS,20,1666897700.292193000,64,401,udp,55213,162.159.128.233,0,443,192.168.86.21
0,0,MacOS,20,1666897700.292403000,64,402,udp,55213,162.159.128.233,0,443,192.168.86.21
0,0,MacOS,20,1666897700.292632000,64,403,udp,55213,162.159.128.233,0,443,192.168.86.21
1,0,MacOS,20,1666897700.296858000,57,404,N/A,N/A,192.168.86.21,0,N/A,162.159.128.233
1,0,MacOS,20,1666897700.296912000,64,405,N/A,N/A,162.159.128.233,0,N/A,192.168.86.21
1,0,MacOS,20,1666897700.297110000,64,406,N/A,N/A,162.159.128.233,0,N/A,192.168.86.21
1,0,MacOS,20,1666897700.304047000,57,407,udp,443,192.168.86.21,0,55213,162.159.128.233
1,0,MacOS,20,1666897700.304047000,57,408,udp,443,192.168.86.21,0,55213,162.159.128.233
1,0,MacOS,20,1666897700.304048000,57,409,udp,443,192.168.86.21,0,55213,162.159.128.233
1,0,MacOS,20,1666897700.304048000,57,410,udp,443,192.168.86.21,0,55213,162.159.128.233
0,0,MacOS,20,1666897700.304048000,57,411,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.304389000,64,412,udp,55213,162.159.128.233,0,443,192.168.86.21
0,0,MacOS,20,1666897700.304690000,64,413,udp,55213,162.159.128.233,0,443,192.168.86.21
0,0,MacOS,20,1666897700.305118000,57,414,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.305119000,57,415,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.305120000,57,416,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.305120000,57,417,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.305289000,64,418,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.305317000,64,419,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.308004000,57,420,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.308005000,57,421,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.308005000,57,422,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.308006000,57,423,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.308007000,57,424,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897700.308007000,57,425,N/A,N/A,192.168.86.21,0,N/A,162.159.128.233
1,0,MacOS,20,1666897700.308008000,57,426,N/A,N/A,192.168.86.21,0,N/A,162.159.128.233
1,0,MacOS,20,1666897700.308009000,57,427,N/A,N/A,192.168.86.21,0,N/A,162.159.128.233
1,0,MacOS,20,1666897700.308070000,64,428,N/A,N/A,162.159.128.233,0,N/A,192.168.86.21
0,0,MacOS,20,1666897700.308707000,64,429,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.309026000,64,430,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.309153000,64,431,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897700.311999000,57,432,udp,443,192.168.86.21,0,55213,162.159.128.233
1,0,MacOS,20,1666897700.314338000,64,433,N/A,N/A,162.159.128.233,0,N/A,192.168.86.21
0,0,MacOS,20,1666897700.316713000,57,434,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316714000,57,435,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316714000,57,436,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316715000,57,437,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316716000,57,438,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316716000,57,439,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316717000,57,440,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316717000,57,441,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897700.316717000,57,442,udp,443,192.168.86.21,0,55213,162.159.128.233
0,0,MacOS,20,1666897700.316718000,57,443,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316718000,57,444,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.316922000,64,445,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.316942000,64,446,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.316981000,64,447,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.317080000,64,448,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.317105000,64,449,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.317304000,64,450,udp,55213,162.159.128.233,0,443,192.168.86.21
0,0,MacOS,20,1666897700.321445000,57,451,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321446000,57,452,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321447000,57,453,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321447000,57,454,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321448000,57,455,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321449000,57,456,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321449000,57,457,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321450000,57,458,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321450000,57,459,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.321451000,57,460,udp,443,192.168.86.21,0,52886,162.159.135.232
1,0,MacOS,20,1666897700.321698000,57,461,N/A,N/A,192.168.86.21,0,N/A,162.159.128.233
0,0,MacOS,20,1666897700.321738000,64,462,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.321871000,64,463,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.321926000,64,464,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.322013000,64,465,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.322030000,64,466,udp,52886,162.159.135.232,0,443,192.168.86.21
1,0,MacOS,20,1666897700.322916000,57,467,N/A,N/A,192.168.86.21,0,N/A,162.159.128.233
1,0,MacOS,20,1666897700.322956000,64,468,N/A,N/A,162.159.128.233,0,N/A,192.168.86.21
0,0,MacOS,20,1666897700.328073000,57,469,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328074000,57,470,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328075000,57,471,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328076000,57,472,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328076000,57,473,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328076000,57,474,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328077000,57,475,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328078000,57,476,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328078000,57,477,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328079000,57,478,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328080000,57,479,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328080000,57,480,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328080000,57,481,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328081000,57,482,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328082000,57,483,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328082000,57,484,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328083000,57,485,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328083000,57,486,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328083000,57,487,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328084000,57,488,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.328262000,64,489,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328304000,64,490,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328346000,64,491,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328385000,64,492,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328426000,64,493,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328472000,64,494,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328512000,64,495,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328549000,64,496,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328586000,64,497,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.328626000,64,498,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.334694000,57,499,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334694000,57,500,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334695000,57,501,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334696000,57,502,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334696000,57,503,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334697000,57,504,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334698000,57,505,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334698000,57,506,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334699000,57,507,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334699000,57,508,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334700000,57,509,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334701000,57,510,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334702000,57,511,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334702000,57,512,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334702000,57,513,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334704000,57,514,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334704000,57,515,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334705000,57,516,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334706000,57,517,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.334706000,57,518,udp,443,192.168.86.21,0,52886,162.159.135.232
0,0,MacOS,20,1666897700.335030000,64,519,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.335210000,64,520,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.335305000,64,521,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.335376000,64,522,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.335478000,64,523,udp,52886,162.159.135.232,0,443,192.168.86.21
0,0,MacOS,20,1666897700.335585000,64,524,udp,52886,162.159.135.232,0,443,192.168.86.21
