PACKET_SIZE,SRC_IP,TTL,DST_IP,KNOWN_HOST_DEVICE,IP_FRAG_OFF,PACKET_NO,MF_FLAG,TIMESTAMP,DF_FLAG 
20,17.248.131.29,46,192.168.86.21,MacOS,0,5767,0,1666897839.735072000,1
20,192.168.86.24,255,224.0.0.251,MacOS,0,5768,0,1666897841.133028000,0
20,162.159.133.234,57,192.168.86.21,MacOS,0,5772,0,1666897844.618420000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5773,0,1666897844.618502000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5774,0,1666897844.725211000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5775,0,1666897844.732567000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5776,0,1666897845.437709000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5777,0,1666897845.439257000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,5780,0,1666897847.961183000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,5781,0,1666897847.977103000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5782,0,1666897848.058976000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5783,0,1666897848.059034000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,5784,0,1666897848.062252000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,5785,0,1666897848.064768000,0
20,162.159.133.234,57,192.168.86.21,MacOS,0,5786,0,1666897848.304657000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5787,0,1666897848.304713000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5788,0,1666897849.021461000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5789,0,1666897849.021568000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5790,0,1666897849.281198000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5791,0,1666897849.296589000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5792,0,1666897849.296704000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5793,0,1666897849.297145000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5794,0,1666897849.308384000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5795,0,1666897849.309135000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5796,0,1666897849.309136000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5797,0,1666897849.309234000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5798,0,1666897849.317336000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5799,0,1666897849.317581000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5800,0,1666897849.317791000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5801,0,1666897849.327704000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5802,0,1666897849.327705000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5803,0,1666897849.327705000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5804,0,1666897849.327706000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5805,0,1666897849.327820000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5806,0,1666897849.340990000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5807,0,1666897849.341088000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5808,0,1666897849.341475000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5809,0,1666897849.349632000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5810,0,1666897849.357199000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5811,0,1666897849.357200000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5812,0,1666897849.357295000,1
20,192.168.86.21,64,52.96.57.34,MacOS,0,5813,0,1666897849.637586000,1
20,52.96.57.34,241,192.168.86.21,MacOS,0,5814,0,1666897849.697818000,1
20,192.168.86.24,255,224.0.0.251,MacOS,0,5815,0,1666897850.143776000,0
20,142.251.35.202,57,192.168.86.21,MacOS,0,5817,0,1666897850.251521000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5818,0,1666897850.251522000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5819,0,1666897850.251523000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5820,0,1666897850.251943000,1
20,192.168.86.21,64,142.250.68.138,MacOS,0,5821,0,1666897850.262408000,1
20,142.250.68.138,59,192.168.86.21,MacOS,0,5822,0,1666897850.267677000,1
20,142.250.68.138,59,192.168.86.21,MacOS,0,5823,0,1666897850.291800000,1
20,142.250.68.138,59,192.168.86.21,MacOS,0,5824,0,1666897850.291801000,1
20,192.168.86.21,64,142.250.68.138,MacOS,0,5825,0,1666897850.292330000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5826,0,1666897850.294569000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5827,0,1666897850.301529000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5828,0,1666897850.303208000,1
20,192.168.86.21,64,142.250.68.138,MacOS,0,5829,0,1666897850.318623000,1
20,142.250.68.138,59,192.168.86.21,MacOS,0,5830,0,1666897850.323438000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5831,0,1666897850.327298000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5832,0,1666897850.327737000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5833,0,1666897850.333956000,1
20,192.168.86.21,64,140.82.112.26,MacOS,0,5834,0,1666897850.889480000,0
20,140.82.112.26,49,192.168.86.21,MacOS,0,5835,0,1666897850.933290000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5836,0,1666897851.988697000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5837,0,1666897851.988783000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,5838,0,1666897854.238701000,0
20,162.159.135.232,57,192.168.86.21,MacOS,0,5839,0,1666897854.250621000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5840,0,1666897854.333370000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5841,0,1666897854.333468000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5842,0,1666897854.390923000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5843,0,1666897854.391023000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,5844,0,1666897854.434226000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,5845,0,1666897854.437574000,0
20,52.96.57.34,241,192.168.86.21,MacOS,0,5846,0,1666897854.756638000,1
20,192.168.86.21,64,52.96.57.34,MacOS,0,5847,0,1666897854.759883000,1
20,192.168.86.21,64,192.168.86.1,MacOS,0,5848,0,1666897854.776231000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,5849,0,1666897854.776390000,0
20,192.168.86.1,64,192.168.86.21,MacOS,0,5850,0,1666897854.934703000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,5851,0,1666897854.943617000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5852,0,1666897854.943908000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5853,0,1666897854.959235000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5854,0,1666897854.959330000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5855,0,1666897854.959653000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5857,0,1666897854.978821000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5858,0,1666897854.978822000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5859,0,1666897854.978823000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5860,0,1666897854.978823000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5861,0,1666897854.978903000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5862,0,1666897854.978954000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5863,0,1666897854.978985000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5864,0,1666897854.979058000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5865,0,1666897854.981630000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5866,0,1666897854.981798000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5867,0,1666897854.981932000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5868,0,1666897854.995864000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5869,0,1666897854.996550000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5870,0,1666897854.996550000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5871,0,1666897854.996604000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5872,0,1666897854.996942000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5873,0,1666897854.997001000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5874,0,1666897854.997045000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5875,0,1666897854.997976000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5876,0,1666897854.998026000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5877,0,1666897855.011958000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5878,0,1666897855.011959000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5879,0,1666897855.012061000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5880,0,1666897855.014483000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5881,0,1666897855.014484000,1
20,52.109.20.46,114,192.168.86.21,MacOS,0,5882,0,1666897855.014484000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,5883,0,1666897855.014543000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5884,0,1666897855.206087000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5885,0,1666897855.206168000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5886,0,1666897855.348273000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5887,0,1666897855.348375000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5888,0,1666897855.879745000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5889,0,1666897855.879807000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5890,0,1666897858.296601000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5891,0,1666897858.297505000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5892,0,1666897858.307202000,1
20,192.168.86.21,64,162.159.130.233,MacOS,0,5893,0,1666897858.307523000,0
20,192.168.86.21,64,162.159.135.232,MacOS,0,5894,0,1666897858.308079000,0
20,192.168.86.21,64,162.159.128.233,MacOS,0,5895,0,1666897858.308526000,0
20,192.168.86.21,64,162.159.130.233,MacOS,0,5896,0,1666897858.308890000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,5897,0,1666897858.308965000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,5898,0,1666897858.309002000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5899,0,1666897858.312392000,1
20,162.159.128.235,57,192.168.86.21,MacOS,0,5900,0,1666897858.316992000,1
20,162.159.133.234,57,192.168.86.21,MacOS,0,5901,0,1666897858.316992000,1
20,192.168.86.21,64,162.159.128.235,MacOS,0,5902,0,1666897858.317115000,1
20,192.168.86.21,64,162.159.133.234,MacOS,0,5903,0,1666897858.317207000,1
20,162.159.130.233,57,192.168.86.21,MacOS,0,5904,0,1666897858.318343000,1
20,162.159.128.233,57,192.168.86.21,MacOS,0,5905,0,1666897858.318344000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,5906,0,1666897858.318420000,1
20,192.168.86.21,64,162.159.130.233,MacOS,0,5907,0,1666897858.318461000,1
20,162.159.135.232,57,192.168.86.21,MacOS,0,5908,0,1666897858.319310000,1
20,192.168.86.21,64,162.159.135.232,MacOS,0,5909,0,1666897858.319365000,1
20,192.168.86.21,64,162.159.128.233,MacOS,0,5910,0,1666897858.376469000,1
20,192.168.86.21,64,17.248.131.29,MacOS,0,5911,0,1666897859.748375000,1
20,192.168.86.21,64,17.248.131.29,MacOS,0,5912,0,1666897859.748536000,1
20,17.248.131.29,53,192.168.86.21,MacOS,0,5913,0,1666897859.760137000,1
20,17.248.131.29,46,192.168.86.21,MacOS,0,5914,0,1666897859.760831000,1
20,192.168.86.21,64,20.50.80.210,MacOS,0,5915,0,1666897863.223103000,0
20,20.50.80.210,105,192.168.86.21,MacOS,0,5918,0,1666897863.338600000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5919,0,1666897865.252489000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5920,0,1666897865.266162000,1
20,140.82.112.26,49,192.168.86.21,MacOS,0,5921,0,1666897865.334862000,1
20,192.168.86.21,64,140.82.112.26,MacOS,0,5922,0,1666897865.335037000,1
20,192.168.86.21,64,140.82.112.26,MacOS,0,5923,0,1666897865.335232000,1
20,140.82.112.26,49,192.168.86.21,MacOS,0,5924,0,1666897865.373348000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5925,0,1666897866.020387000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5926,0,1666897866.022261000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5927,0,1666897866.025720000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5928,0,1666897866.026034000,1
20,0.0.0.0,2,255.255.255.255,MacOS,0,5930,0,1666897868.370544000,0
20,192.168.86.21,64,108.138.156.125,MacOS,0,5931,0,1666897869.731223000,0
20,108.138.156.125,248,192.168.86.21,MacOS,0,5932,0,1666897869.743729000,0
20,192.168.86.21,64,52.96.57.34,MacOS,0,5933,0,1666897869.757460000,1
20,192.168.86.21,64,192.168.86.1,MacOS,0,5934,0,1666897869.776909000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,5935,0,1666897869.777024000,0
20,192.168.86.1,64,192.168.86.21,MacOS,0,5936,0,1666897869.793723000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,5937,0,1666897869.793724000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5938,0,1666897869.794427000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5939,0,1666897869.794700000,1
20,52.96.57.34,241,192.168.86.21,MacOS,0,5940,0,1666897869.802686000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5941,0,1666897869.804502000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5942,0,1666897869.804503000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5943,0,1666897869.804945000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5944,0,1666897869.805087000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5945,0,1666897869.805402000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5946,0,1666897869.805493000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5947,0,1666897869.805553000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5948,0,1666897869.805643000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5949,0,1666897869.805904000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5950,0,1666897869.805925000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5951,0,1666897869.813954000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5952,0,1666897869.813955000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5953,0,1666897869.813956000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5954,0,1666897869.813956000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5955,0,1666897869.813956000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5956,0,1666897869.814406000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5957,0,1666897869.839363000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5958,0,1666897869.839509000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5959,0,1666897869.850467000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5960,0,1666897869.850468000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5961,0,1666897869.850711000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5962,0,1666897869.869423000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5963,0,1666897869.869424000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5964,0,1666897869.869657000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5965,0,1666897869.894945000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5966,0,1666897869.901983000,1
20,142.251.35.202,57,192.168.86.21,MacOS,0,5967,0,1666897870.832135000,1
20,192.168.86.21,64,142.251.35.202,MacOS,0,5968,0,1666897870.832415000,1
20,192.168.86.21,64,142.250.138.17,MacOS,0,5969,0,1666897871.625460000,0
20,142.250.138.17,120,192.168.86.21,MacOS,0,5970,0,1666897871.639323000,0
20,192.168.86.21,64,142.251.116.102,MacOS,0,5971,0,1666897872.761794000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5972,0,1666897872.761801000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5973,0,1666897872.761802000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5974,0,1666897872.761849000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5975,0,1666897872.761853000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5976,0,1666897872.776278000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5977,0,1666897872.776279000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5978,0,1666897872.776280000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5979,0,1666897872.802671000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5980,0,1666897872.810934000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5981,0,1666897872.810935000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5982,0,1666897872.811303000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,5983,0,1666897872.837618000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,5984,0,1666897872.843920000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,5985,0,1666897873.030669000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,5986,0,1666897873.031087000,1
20,142.251.32.142,58,192.168.86.21,MacOS,0,5987,0,1666897873.039989000,1
20,142.251.32.142,58,192.168.86.21,MacOS,0,5988,0,1666897873.039990000,1
20,142.251.32.142,58,192.168.86.21,MacOS,0,5989,0,1666897873.039991000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,5990,0,1666897873.040567000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,5991,0,1666897873.040607000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,5992,0,1666897873.041102000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,5993,0,1666897873.041107000,1
20,142.251.32.142,58,192.168.86.21,MacOS,0,5994,0,1666897873.046376000,1
20,142.251.32.142,59,192.168.86.21,MacOS,0,5995,0,1666897873.047897000,1
20,142.251.32.142,59,192.168.86.21,MacOS,0,5996,0,1666897873.047898000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,5997,0,1666897873.048155000,1
20,142.251.32.142,59,192.168.86.21,MacOS,0,5998,0,1666897873.084048000,1
20,142.251.32.142,59,192.168.86.21,MacOS,0,5999,0,1666897873.084048000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,6000,0,1666897873.084303000,1
20,142.251.32.142,59,192.168.86.21,MacOS,0,6001,0,1666897873.084778000,1
20,192.168.86.21,64,142.251.32.142,MacOS,0,6002,0,1666897873.084994000,1
20,142.251.32.142,59,192.168.86.21,MacOS,0,6003,0,1666897873.114475000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,6004,0,1666897873.852000000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,6005,0,1666897873.864892000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,6006,0,1666897873.890291000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,6007,0,1666897873.929968000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,6008,0,1666897873.929969000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,6009,0,1666897873.930510000,1
20,192.168.86.21,64,142.251.116.102,MacOS,0,6010,0,1666897873.956066000,1
20,142.251.116.102,58,192.168.86.21,MacOS,0,6011,0,1666897873.964441000,1
20,192.168.86.21,64,192.168.86.1,MacOS,0,6012,0,1666897874.166602000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,6013,0,1666897874.166661000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,6014,0,1666897874.169195000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,6015,0,1666897874.169251000,0
20,192.168.86.1,64,192.168.86.21,MacOS,0,6016,0,1666897874.184156000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,6017,0,1666897874.184157000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6018,0,1666897874.184842000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,6019,0,1666897874.185144000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,6020,0,1666897874.185806000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6021,0,1666897874.186395000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6022,0,1666897874.191935000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6023,0,1666897874.192148000,1
20,216.58.193.138,58,192.168.86.21,MacOS,0,6024,0,1666897874.195195000,1
20,216.58.193.138,58,192.168.86.21,MacOS,0,6025,0,1666897874.195196000,1
20,216.58.193.138,58,192.168.86.21,MacOS,0,6026,0,1666897874.195196000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6027,0,1666897874.195649000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6028,0,1666897874.195705000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6029,0,1666897874.197350000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6030,0,1666897874.197513000,1
20,142.251.32.138,57,192.168.86.21,MacOS,0,6031,0,1666897874.198940000,1
20,142.251.32.138,57,192.168.86.21,MacOS,0,6032,0,1666897874.198940000,1
20,142.251.32.138,57,192.168.86.21,MacOS,0,6033,0,1666897874.198941000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6034,0,1666897874.199346000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6035,0,1666897874.199387000,1
20,216.58.193.138,59,192.168.86.21,MacOS,0,6036,0,1666897874.200604000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6037,0,1666897874.200766000,1
20,216.58.193.138,59,192.168.86.21,MacOS,0,6038,0,1666897874.203542000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6039,0,1666897874.208193000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6040,0,1666897874.208193000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6041,0,1666897874.208407000,1
20,216.58.193.138,59,192.168.86.21,MacOS,0,6042,0,1666897874.210689000,1
20,216.58.193.138,59,192.168.86.21,MacOS,0,6043,0,1666897874.210690000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6044,0,1666897874.210933000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6045,0,1666897874.212205000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6046,0,1666897874.212464000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6047,0,1666897874.214696000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6048,0,1666897874.214696000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6049,0,1666897874.214941000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6050,0,1666897874.216168000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6051,0,1666897874.216424000,1
20,216.58.193.138,59,192.168.86.21,MacOS,0,6052,0,1666897874.217186000,1
20,216.58.193.138,57,192.168.86.21,MacOS,0,6053,0,1666897874.220117000,1
20,216.58.193.138,57,192.168.86.21,MacOS,0,6054,0,1666897874.220118000,1
20,216.58.193.138,57,192.168.86.21,MacOS,0,6055,0,1666897874.220118000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6056,0,1666897874.220547000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6057,0,1666897874.220574000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6058,0,1666897874.220841000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6059,0,1666897874.220890000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6060,0,1666897874.222366000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6061,0,1666897874.224681000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6062,0,1666897874.224681000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6063,0,1666897874.224682000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6064,0,1666897874.225100000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6065,0,1666897874.225126000,1
20,216.58.193.138,57,192.168.86.21,MacOS,0,6066,0,1666897874.225384000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6067,0,1666897874.225393000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6068,0,1666897874.225453000,1
20,216.58.193.138,58,192.168.86.21,MacOS,0,6069,0,1666897874.227402000,1
20,216.58.193.138,58,192.168.86.21,MacOS,0,6070,0,1666897874.227403000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6071,0,1666897874.227645000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6072,0,1666897874.231689000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6073,0,1666897874.235158000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6074,0,1666897874.235159000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6075,0,1666897874.235423000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6076,0,1666897874.236266000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6077,0,1666897874.240450000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6078,0,1666897874.246651000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6079,0,1666897874.246652000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6080,0,1666897874.246926000,1
20,216.58.193.138,58,192.168.86.21,MacOS,0,6081,0,1666897874.261660000,1
20,216.58.193.138,58,192.168.86.21,MacOS,0,6082,0,1666897874.261661000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6083,0,1666897874.261961000,1
20,192.168.86.21,64,142.251.32.138,MacOS,0,6084,0,1666897874.273068000,1
20,142.251.32.138,58,192.168.86.21,MacOS,0,6085,0,1666897874.280201000,1
20,192.168.86.21,64,216.58.193.138,MacOS,0,6086,0,1666897874.287193000,1
20,216.58.193.138,58,192.168.86.21,MacOS,0,6087,0,1666897874.291298000,1
20,52.96.57.34,241,192.168.86.21,MacOS,0,6088,0,1666897874.723246000,1
20,192.168.86.21,64,52.96.57.34,MacOS,0,6089,0,1666897874.726620000,1
20,192.168.86.24,255,224.0.0.251,MacOS,0,6090,0,1666897877.176679000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,6092,0,1666897877.492395000,0
20,192.168.86.21,64,192.168.86.1,MacOS,0,6093,0,1666897877.492495000,0
20,192.168.86.21,64,52.109.20.46,MacOS,0,6094,0,1666897877.512997000,1
20,192.168.86.21,64,52.109.20.46,MacOS,0,6095,0,1666897877.513129000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,6096,0,1666897877.516276000,1
20,192.168.86.1,64,192.168.86.21,MacOS,0,6097,0,1666897877.516276000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,6098,0,1666897877.516768000,1
20,142.250.138.95,121,192.168.86.21,MacOS,0,6099,0,1666897877.526152000,1
20,192.168.86.21,64,142.250.138.95,MacOS,0,6100,0,1666897877.526264000,1
