TTL,SRC_PORT,DF_FLAG,TIMESTAMP,MF_FLAG,DST_PORT,SRC_IP,DST_IP,KNOWN_HOST_DEVICE,PROTOCOL,PACKET_SIZE,PACKET_NO,IP_FRAG_OFF 
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3384,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3385,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3386,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3387,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3388,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3389,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3390,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3391,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3392,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3393,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3394,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3395,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3396,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3397,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3398,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3399,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3400,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3401,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3402,0
52,443,1,1663877128.316148000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3403,0
128,N/A,1,1663877128.316816000,0,N/A,10.169.169.21,146.75.106.132,Windows,N/A,20,3404,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3405,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3406,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3407,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3408,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3409,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3410,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3411,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3412,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3413,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3414,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3415,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3416,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3417,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3418,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3419,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3420,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3421,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3422,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3423,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3424,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3425,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3426,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3427,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3428,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3429,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3430,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3431,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3432,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3433,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3434,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3435,0
52,443,1,1663877128.316848000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3436,0
128,53389,1,1663877128.317292000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3437,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3438,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3439,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3440,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3441,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3442,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3443,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3444,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3445,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3446,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3447,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3448,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3449,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3450,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3451,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3452,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3453,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3454,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3455,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3456,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3457,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3458,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3459,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3460,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3461,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3462,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3463,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3464,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3465,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3466,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3467,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3468,0
52,443,1,1663877128.317438000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3469,0
128,53389,1,1663877128.317627000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3470,0
128,53389,1,1663877128.317928000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3471,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3472,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3473,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3474,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3475,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3476,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3477,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3478,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3479,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3480,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3481,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3482,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3483,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3484,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3485,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3486,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3487,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3488,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3489,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3490,0
52,443,1,1663877128.318057000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3491,0
128,53389,1,1663877128.318430000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3492,0
128,53389,1,1663877128.318768000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3493,0
128,53389,1,1663877128.319034000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3494,0
128,53389,1,1663877128.320250000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3495,0
128,53389,1,1663877128.320517000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3496,0
128,53389,1,1663877128.320703000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3497,0
128,53389,1,1663877128.320885000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3498,0
128,53389,1,1663877128.321181000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3499,0
128,53389,1,1663877128.322376000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3500,0
52,443,1,1663877128.338099000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3501,0
52,443,1,1663877128.338099000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3502,0
52,443,1,1663877128.338099000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3503,0
52,443,1,1663877128.338099000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3504,0
128,53389,1,1663877128.339478000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3505,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3506,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3507,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3508,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3509,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3510,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3511,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3512,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3513,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3514,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3515,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3516,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3517,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3518,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3519,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3520,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3521,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3522,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3523,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3524,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3525,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3526,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3527,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3528,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3529,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3530,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3531,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3532,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3533,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3534,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3535,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3536,0
52,443,1,1663877128.343258000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3537,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3538,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3539,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3540,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3541,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3542,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3543,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3544,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3545,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3546,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3547,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3548,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3549,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3550,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3551,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3552,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3553,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3554,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3555,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3556,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3557,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3558,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3559,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3560,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3561,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3562,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3563,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3564,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3565,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3566,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3567,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3568,0
52,443,1,1663877128.344021000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3569,0
128,53389,1,1663877128.344303000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3570,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3571,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3572,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3573,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3574,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3575,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3576,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3577,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3578,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3579,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3580,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3581,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3582,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3583,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3584,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3585,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3586,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3587,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3588,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3589,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3590,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3591,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3592,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3593,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3594,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3595,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3596,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3597,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3598,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3599,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3600,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3601,0
52,443,1,1663877128.344531000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3602,0
128,53389,1,1663877128.344629000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3603,0
128,53389,1,1663877128.344890000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3604,0
128,53389,1,1663877128.345018000,0,443,10.169.169.21,151.101.67.5,Windows,udp,20,3605,0
52,443,1,1663877128.345090000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3606,0
52,443,1,1663877128.345090000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3607,0
52,443,1,1663877128.345090000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3608,0
52,443,1,1663877128.345090000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3609,0
52,443,1,1663877128.345090000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3610,0
52,443,1,1663877128.345090000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3611,0
52,443,1,1663877128.345090000,0,53389,151.101.67.5,10.169.169.21,Windows,udp,20,3612,0
