PACKET_NO,PACKET_SIZE,TTL,MF_FLAG,IP_FRAG_OFF,TIMESTAMP,SRC_IP,SUB_PROTOCOL,KNOWN_HOST_DEVICE,DST_IP,DF_FLAG,HTTP_USER_AGENT
306,20,128,0,0,1663877090.637096000,10.169.169.21,N/A,Windows,192.0.78.22,1,N/A
307,20,54,0,0,1663877090.642873000,192.0.78.22,N/A,Windows,10.169.169.21,1,N/A
308,20,54,0,0,1663877090.666318000,192.0.78.22,N/A,Windows,10.169.169.21,1,N/A
309,20,54,0,0,1663877090.666318000,192.0.78.22,N/A,Windows,10.169.169.21,1,N/A
310,20,128,0,0,1663877090.666550000,10.169.169.21,N/A,Windows,192.0.78.22,1,N/A
311,20,128,0,0,1663877090.667187000,10.169.169.21,N/A,Windows,192.0.78.22,1,N/A
312,20,54,0,0,1663877090.670759000,192.0.78.22,N/A,Windows,10.169.169.21,1,N/A
313,20,128,0,0,1663877090.670920000,10.169.169.21,N/A,Windows,192.0.78.22,1,N/A
314,20,53,0,0,1663877090.698496000,208.67.222.222,N/A,Windows,10.169.169.21,1,N/A
315,20,54,0,0,1663877090.714194000,192.0.78.22,N/A,Windows,10.169.169.21,1,N/A
316,20,53,0,0,1663877090.762476000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
318,20,128,0,0,1663877090.802138000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
319,20,54,0,0,1663877091.082378000,192.0.78.22,N/A,Windows,10.169.169.21,1,N/A
320,20,54,0,0,1663877091.082963000,192.0.78.22,N/A,Windows,10.169.169.21,1,N/A
321,20,54,0,0,1663877091.082963000,192.0.78.22,N/A,Windows,10.169.169.21,1,N/A
322,20,128,0,0,1663877091.083066000,10.169.169.21,N/A,Windows,192.0.78.22,1,N/A
323,20,128,0,0,1663877091.089770000,10.169.169.21,N/A,Windows,208.67.222.222,0,N/A
324,20,53,0,0,1663877091.107011000,208.67.222.222,N/A,Windows,10.169.169.21,1,N/A
325,20,128,0,0,1663877091.110200000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
326,20,128,0,0,1663877091.110693000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
327,20,54,0,0,1663877091.116152000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
328,20,54,0,0,1663877091.116416000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
329,20,54,0,0,1663877091.116416000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
330,20,128,0,0,1663877091.117320000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
331,20,128,0,0,1663877091.117558000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
332,20,128,0,0,1663877091.118041000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
333,20,128,0,0,1663877091.118140000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
334,20,54,0,0,1663877091.119518000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
335,20,54,0,0,1663877091.120534000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
336,20,128,0,0,1663877091.120752000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
337,20,54,0,0,1663877091.121541000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
338,20,54,0,0,1663877091.127788000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
339,20,54,0,0,1663877091.127977000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
340,20,128,0,0,1663877091.128423000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
341,20,128,0,0,1663877091.154398000,10.169.169.21,N/A,Windows,142.251.33.35,1,N/A
342,20,54,0,0,1663877091.156746000,142.251.33.35,N/A,Windows,10.169.169.21,1,N/A
343,20,53,0,0,1663877092.255220000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
344,20,128,0,0,1663877092.296285000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
346,20,53,0,0,1663877093.234382000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
347,20,128,0,0,1663877093.274824000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
351,20,128,0,0,1663877096.175028000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
352,20,128,0,0,1663877096.176362000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
353,20,128,0,0,1663877096.199912000,10.169.169.21,N/A,Windows,10.182.70.24,0,N/A
354,20,128,0,0,1663877096.201803000,10.169.169.21,N/A,Windows,10.182.70.24,0,N/A
355,20,125,0,0,1663877096.267656000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
356,20,128,0,0,1663877096.268964000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
357,20,128,0,0,1663877096.296414000,10.169.169.21,N/A,Windows,10.182.70.24,0,N/A
358,20,125,0,0,1663877096.322491000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
359,20,121,0,0,1663877096.322491000,10.182.70.24,N/A,Windows,10.169.169.21,0,N/A
360,20,121,0,0,1663877096.322814000,10.182.70.24,N/A,Windows,10.169.169.21,0,N/A
361,20,125,0,0,1663877096.322814000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
362,20,128,0,0,1663877096.323824000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
363,20,128,0,0,1663877096.323986000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
364,20,128,0,0,1663877096.349429000,10.169.169.21,N/A,Windows,10.182.70.24,0,N/A
365,20,128,0,0,1663877096.349429000,10.169.169.21,N/A,Windows,10.182.70.24,0,N/A
366,20,120,0,0,1663877096.386323000,10.182.70.24,N/A,Windows,10.169.169.21,0,N/A
367,20,125,0,0,1663877096.386323000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
368,20,125,0,0,1663877096.386323000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
369,20,120,0,0,1663877096.387415000,10.182.70.24,N/A,Windows,10.169.169.21,0,N/A
370,20,120,0,0,1663877096.387415000,10.182.70.24,N/A,Windows,10.169.169.21,0,N/A
371,20,128,0,0,1663877096.387624000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
372,20,125,0,0,1663877096.388800000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
373,20,128,0,0,1663877096.927594000,10.169.169.21,N/A,Windows,208.67.222.222,0,N/A
374,20,53,0,0,1663877096.967605000,208.67.222.222,N/A,Windows,10.169.169.21,1,N/A
375,20,128,0,0,1663877096.969391000,10.169.169.21,N/A,Windows,208.67.222.222,0,N/A
376,20,128,0,0,1663877096.970067000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
377,20,128,0,0,1663877096.970538000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
378,20,128,0,0,1663877096.971286000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
379,20,54,0,0,1663877096.976732000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
380,20,54,0,0,1663877096.976732000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
381,20,54,0,0,1663877096.976732000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
382,20,128,0,0,1663877096.977669000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
383,20,128,0,0,1663877096.977890000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
384,20,54,0,0,1663877096.981562000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
385,20,54,0,0,1663877096.981562000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
386,20,54,0,0,1663877096.981562000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
387,20,54,0,0,1663877096.981562000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
388,20,128,0,0,1663877096.981922000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
389,20,128,0,0,1663877096.982213000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
390,20,53,0,0,1663877096.985552000,208.67.222.222,N/A,Windows,10.169.169.21,1,N/A
391,20,54,0,0,1663877096.985552000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
392,20,128,0,0,1663877096.986175000,10.169.169.21,N/A,Windows,142.251.32.131,1,N/A
393,20,54,0,0,1663877096.988529000,142.251.32.131,N/A,Windows,10.169.169.21,1,N/A
395,20,53,0,0,1663877097.943807000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
396,20,128,0,0,1663877097.983782000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
397,20,128,0,0,1663877098.463726000,10.169.169.21,N/A,Windows,142.250.114.188,1,N/A
398,20,118,0,0,1663877098.486109000,142.250.114.188,N/A,Windows,10.169.169.21,0,N/A
399,20,53,0,0,1663877098.487664000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
400,20,128,0,0,1663877098.528182000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
402,20,53,0,0,1663877098.768095000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
403,20,128,0,0,1663877098.808752000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
404,20,128,0,0,1663877099.239941000,10.169.169.21,N/A,Windows,142.251.45.78,1,N/A
405,20,128,0,0,1663877099.240157000,10.169.169.21,N/A,Windows,142.251.45.78,1,N/A
406,20,54,0,0,1663877099.270874000,142.251.45.78,N/A,Windows,10.169.169.21,1,N/A
407,20,54,0,0,1663877099.274657000,142.251.45.78,N/A,Windows,10.169.169.21,1,N/A
408,20,128,0,0,1663877099.296865000,10.169.169.21,N/A,Windows,142.251.45.78,1,N/A
409,20,54,0,0,1663877099.298381000,142.251.45.78,N/A,Windows,10.169.169.21,1,N/A
410,20,128,0,0,1663877099.298982000,10.169.169.21,N/A,Windows,142.251.45.78,1,N/A
411,20,54,0,0,1663877099.327311000,142.251.45.78,N/A,Windows,10.169.169.21,1,N/A
412,20,128,0,0,1663877099.327982000,10.169.169.21,N/A,Windows,142.251.45.78,1,N/A
413,20,54,0,0,1663877099.328004000,142.251.45.78,N/A,Windows,10.169.169.21,1,N/A
414,20,128,0,0,1663877099.328283000,10.169.169.21,N/A,Windows,142.251.45.78,1,N/A
415,20,54,0,0,1663877099.357422000,142.251.45.78,N/A,Windows,10.169.169.21,1,N/A
418,20,53,0,0,1663877100.318645000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
419,20,43,0,0,1663877100.318645000,128.95.155.134,N/A,Windows,10.169.169.21,1,N/A
420,20,128,0,0,1663877100.318815000,10.169.169.21,N/A,Windows,128.95.155.134,1,N/A
421,20,128,0,0,1663877100.359517000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
423,20,53,0,0,1663877101.636499000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
424,20,128,0,0,1663877101.676686000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
426,20,53,0,0,1663877103.215605000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
427,20,128,0,0,1663877103.256171000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
429,20,53,0,0,1663877105.318584000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
430,20,128,0,0,1663877105.359916000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
432,20,53,0,0,1663877106.769056000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
433,20,128,0,0,1663877106.809214000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
436,20,53,0,0,1663877108.704088000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
437,20,128,0,0,1663877108.744324000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
439,20,53,0,0,1663877109.620750000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
440,20,128,0,0,1663877109.660732000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
443,20,53,0,0,1663877111.508242000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
444,20,53,0,0,1663877111.519737000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
445,20,128,0,0,1663877111.519857000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
447,20,128,0,0,1663877113.809447000,10.169.169.21,N/A,Windows,10.124.17.47,1,N/A
448,20,128,0,0,1663877113.809452000,10.169.169.21,N/A,Windows,10.169.160.1,1,N/A
449,20,53,0,0,1663877113.812350000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
450,20,128,0,0,1663877113.815045000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
451,20,128,0,0,1663877113.815726000,10.169.169.21,N/A,Windows,10.182.70.24,0,N/A
452,20,125,0,0,1663877113.816157000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
453,20,128,0,0,1663877113.816531000,10.169.169.21,N/A,Windows,10.182.70.95,0,N/A
454,20,128,0,0,1663877113.817288000,10.169.169.21,N/A,Windows,10.248.14.16,0,N/A
455,20,128,0,0,1663877113.820398000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
456,20,125,0,0,1663877113.822130000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
457,20,128,0,0,1663877113.822267000,10.169.169.21,N/A,Windows,208.67.222.222,0,N/A
458,20,120,0,0,1663877113.825523000,10.248.14.16,N/A,Windows,10.169.169.21,0,N/A
459,20,53,0,0,1663877113.825759000,208.67.222.222,N/A,Windows,10.169.169.21,1,N/A
460,20,128,0,0,1663877113.827931000,10.169.169.21,N/A,Windows,72.163.1.80,1,N/A
461,20,128,0,0,1663877113.828140000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
462,20,125,0,0,1663877113.829555000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
463,20,128,0,0,1663877113.834905000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
464,20,125,0,0,1663877113.836139000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
465,20,128,0,0,1663877113.841566000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
466,20,125,0,0,1663877113.842746000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
467,20,128,0,0,1663877113.848403000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
468,20,121,0,0,1663877113.848418000,10.182.70.24,N/A,Windows,10.169.169.21,0,N/A
469,20,120,0,0,1663877113.848876000,10.182.70.95,N/A,Windows,10.169.169.21,0,N/A
470,20,125,0,0,1663877113.849614000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
471,20,128,0,0,1663877113.851701000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
472,20,128,0,0,1663877113.855951000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
473,20,125,0,0,1663877113.857009000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
474,20,128,0,0,1663877113.862877000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
475,20,125,0,0,1663877113.867019000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
476,20,128,0,0,1663877113.874222000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
477,20,125,0,0,1663877113.875967000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
478,20,128,0,0,1663877113.882149000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
479,20,125,0,0,1663877113.883839000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
480,20,128,0,0,1663877113.890176000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
481,20,125,0,0,1663877113.891470000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
483,20,53,0,0,1663877114.329295000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
484,20,128,0,0,1663877114.369328000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
485,20,53,0,0,1663877114.371466000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
486,20,128,0,0,1663877114.411677000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
487,20,128,0,0,1663877114.809638000,10.169.169.21,N/A,Windows,10.169.160.1,1,N/A
488,20,128,0,0,1663877114.809640000,10.169.169.21,N/A,Windows,10.124.17.47,1,N/A
489,20,128,0,0,1663877114.829159000,10.169.169.21,N/A,Windows,72.163.1.80,1,N/A
491,20,128,0,0,1663877116.810172000,10.169.169.21,N/A,Windows,10.124.17.47,1,N/A
492,20,128,0,0,1663877116.810172000,10.169.169.21,N/A,Windows,10.169.160.1,1,N/A
493,20,53,0,0,1663877116.818679000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
494,20,128,0,0,1663877116.829437000,10.169.169.21,N/A,Windows,72.163.1.80,1,N/A
495,20,128,0,0,1663877116.860100000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
499,20,128,0,0,1663877117.986243000,10.169.169.21,N/A,Windows,34.98.127.226,1,N/A
500,20,118,0,0,1663877117.990382000,34.98.127.226,N/A,Windows,10.169.169.21,0,N/A
501,20,53,0,0,1663877118.126139000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
502,20,128,0,0,1663877118.166806000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
504,20,128,0,0,1663877118.793069000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
505,20,125,0,0,1663877118.796933000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
506,20,128,0,0,1663877118.808546000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
507,20,125,0,0,1663877118.819505000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
508,20,128,0,0,1663877118.831750000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
509,20,125,0,0,1663877118.845621000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
510,20,128,0,0,1663877118.855482000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
511,20,125,0,0,1663877118.857430000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
512,20,128,0,0,1663877118.892566000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
513,20,125,0,0,1663877118.894795000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
514,20,128,0,0,1663877118.905025000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
515,20,125,0,0,1663877118.906246000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
516,20,128,0,0,1663877118.914719000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
517,20,125,0,0,1663877118.915906000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
518,20,128,0,0,1663877118.924461000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
519,20,125,0,0,1663877118.926442000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
520,20,128,0,0,1663877118.933741000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
521,20,125,0,0,1663877118.934804000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
522,20,128,0,0,1663877118.942938000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
523,20,125,0,0,1663877118.944513000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
524,20,128,0,0,1663877118.959344000,10.169.169.21,N/A,Windows,72.163.1.80,1,N/A
525,20,128,0,0,1663877119.007566000,10.169.169.21,N/A,Windows,10.100.70.24,0,N/A
526,20,125,0,0,1663877119.008643000,10.100.70.24,N/A,Windows,10.169.169.21,0,N/A
527,20,128,0,0,1663877119.011355000,10.169.169.21,N/A,Windows,10.182.70.24,0,N/A
528,20,120,0,0,1663877119.015286000,10.182.70.24,N/A,Windows,10.169.169.21,0,N/A
529,20,128,0,0,1663877119.017628000,10.169.169.21,N/A,Windows,10.182.70.95,0,N/A
530,20,121,0,0,1663877119.448397000,10.182.70.95,N/A,Windows,10.169.169.21,0,N/A
531,20,128,0,0,1663877119.450345000,10.169.169.21,N/A,Windows,10.248.14.16,0,N/A
532,20,121,0,0,1663877119.458526000,10.248.14.16,N/A,Windows,10.169.169.21,0,N/A
533,20,128,0,0,1663877119.462485000,10.169.169.21,N/A,Windows,208.67.222.222,0,N/A
534,20,53,0,0,1663877119.465818000,208.67.222.222,N/A,Windows,10.169.169.21,1,N/A
535,20,128,0,0,1663877119.958860000,10.169.169.21,N/A,Windows,72.163.1.80,1,N/A
536,20,128,0,0,1663877120.036243000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
537,20,53,0,0,1663877120.043123000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
538,20,53,0,0,1663877120.076864000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
539,20,128,0,0,1663877120.118454000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
540,20,53,0,0,1663877120.698590000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
541,20,128,0,0,1663877120.738602000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
542,20,128,0,0,1663877120.810205000,10.169.169.21,N/A,Windows,10.169.160.1,1,N/A
543,20,128,0,0,1663877120.811851000,10.169.169.21,N/A,Windows,10.124.17.47,1,N/A
544,20,128,0,0,1663877120.829247000,10.169.169.21,N/A,Windows,72.163.1.80,1,N/A
547,20,128,0,0,1663877121.447253000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
548,20,128,0,0,1663877121.448112000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
549,20,128,0,0,1663877121.449115000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
550,20,128,0,0,1663877121.449414000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
551,20,53,0,0,1663877121.491458000,162.159.133.234,N/A,Windows,10.169.169.21,1,N/A
552,20,128,0,0,1663877121.530830000,10.169.169.21,N/A,Windows,162.159.133.234,1,N/A
553,20,55,0,0,1663877121.538155000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
554,20,55,0,0,1663877121.538155000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
555,20,55,0,0,1663877121.538155000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
556,20,128,0,0,1663877121.539956000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
557,20,128,0,0,1663877121.541342000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
558,20,55,0,0,1663877121.541426000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
559,20,128,0,0,1663877121.568983000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
560,20,55,0,0,1663877121.577293000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
561,20,55,0,0,1663877121.581474000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
562,20,128,0,0,1663877121.582174000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
563,20,55,0,0,1663877121.653207000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
564,20,55,0,0,1663877121.653207000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
565,20,55,0,0,1663877121.653207000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
566,20,128,0,0,1663877121.654297000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
567,20,128,0,0,1663877121.654871000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
568,20,128,0,0,1663877121.656444000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
569,20,55,0,0,1663877121.662105000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
570,20,128,0,0,1663877121.688678000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
571,20,55,0,0,1663877121.717697000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
572,20,55,0,0,1663877121.744370000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
573,20,128,0,0,1663877121.750443000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
574,20,128,0,0,1663877121.782253000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
575,20,55,0,0,1663877121.799715000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
576,20,128,0,0,1663877121.800438000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
577,20,55,0,0,1663877121.814586000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
578,20,55,0,0,1663877121.814586000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
579,20,128,0,0,1663877121.815171000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
580,20,55,0,0,1663877121.826262000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
581,20,128,0,0,1663877121.843025000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
582,20,55,0,0,1663877121.883918000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
583,20,128,0,0,1663877121.959584000,10.169.169.21,N/A,Windows,72.163.1.80,1,N/A
584,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
585,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
586,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
587,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
588,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
589,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
590,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
591,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
592,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
593,20,55,0,0,1663877121.973655000,142.251.41.36,N/A,Windows,10.169.169.21,1,N/A
594,20,128,0,0,1663877121.974634000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
595,20,128,0,0,1663877121.974907000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
596,20,128,0,0,1663877121.975120000,10.169.169.21,N/A,Windows,142.251.41.36,1,N/A
