DF_FLAG,PACKET_NO,TLS_VERSION,SRC_IP,TLS_CIPHER_SUITES,SUB_PROTOCOL,TLS_EXTENSION_SIG_ALGS,DST_IP,TTL,MF_FLAG,PACKET_SIZE,TIMESTAMP,IP_FRAG_OFF,KNOWN_HOST_DEVICE
1,235,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.739960000,0,MacOS
1,236,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.740036000,0,MacOS
1,237,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.745019000,0,MacOS
1,238,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.745020000,0,MacOS
1,239,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.745021000,0,MacOS
1,240,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.745021000,0,MacOS
1,241,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.745022000,0,MacOS
1,242,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.745022000,0,MacOS
1,243,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.745023000,0,MacOS
1,244,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.745074000,0,MacOS
1,245,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.745113000,0,MacOS
1,246,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.745153000,0,MacOS
1,247,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766067000,0,MacOS
1,248,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766067000,0,MacOS
1,249,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766069000,0,MacOS
1,250,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766069000,0,MacOS
1,251,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766070000,0,MacOS
1,252,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766070000,0,MacOS
1,253,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766071000,0,MacOS
1,254,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766071000,0,MacOS
1,255,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766072000,0,MacOS
1,256,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766072000,0,MacOS
1,257,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766073000,0,MacOS
1,258,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766074000,0,MacOS
1,259,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766074000,0,MacOS
1,260,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.766075000,0,MacOS
1,261,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.766128000,0,MacOS
1,262,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.766160000,0,MacOS
1,263,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.766250000,0,MacOS
1,264,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.771698000,0,MacOS
1,265,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.771699000,0,MacOS
1,266,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.771699000,0,MacOS
1,267,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.771700000,0,MacOS
1,268,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.771762000,0,MacOS
1,269,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.771845000,0,MacOS
1,270,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.776033000,0,MacOS
1,271,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.776034000,0,MacOS
1,272,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.776078000,0,MacOS
1,273,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.776147000,0,MacOS
1,274,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.778688000,0,MacOS
1,275,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.778689000,0,MacOS
1,276,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.778722000,0,MacOS
1,277,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.778779000,0,MacOS
1,278,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779196000,0,MacOS
1,279,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779197000,0,MacOS
1,280,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779198000,0,MacOS
1,281,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779199000,0,MacOS
1,282,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779199000,0,MacOS
1,283,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779200000,0,MacOS
1,284,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.779233000,0,MacOS
1,285,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.779282000,0,MacOS
1,286,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779786000,0,MacOS
1,287,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779787000,0,MacOS
1,288,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.779788000,0,MacOS
1,289,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.779811000,0,MacOS
1,290,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.779844000,0,MacOS
1,291,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.797312000,0,MacOS
1,292,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.797312000,0,MacOS
1,293,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.797356000,0,MacOS
1,294,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.797424000,0,MacOS
1,295,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798138000,0,MacOS
1,296,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798139000,0,MacOS
1,297,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798140000,0,MacOS
1,298,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798141000,0,MacOS
1,299,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798141000,0,MacOS
1,300,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798142000,0,MacOS
1,301,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798143000,0,MacOS
1,302,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798143000,0,MacOS
1,303,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798144000,0,MacOS
1,304,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.798144000,0,MacOS
1,305,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.798180000,0,MacOS
1,306,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.798231000,0,MacOS
1,307,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804583000,0,MacOS
1,308,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804583000,0,MacOS
1,309,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804584000,0,MacOS
1,310,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804585000,0,MacOS
1,311,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804585000,0,MacOS
1,312,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804586000,0,MacOS
1,313,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804587000,0,MacOS
1,314,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804588000,0,MacOS
1,315,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804588000,0,MacOS
1,316,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804588000,0,MacOS
1,317,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.804589000,0,MacOS
1,318,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.804656000,0,MacOS
1,319,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.804731000,0,MacOS
1,320,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.805286000,0,MacOS
1,321,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.805287000,0,MacOS
1,322,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.805287000,0,MacOS
1,323,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.805288000,0,MacOS
1,324,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.805289000,0,MacOS
1,325,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.805289000,0,MacOS
1,326,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.805290000,0,MacOS
1,327,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.805322000,0,MacOS
1,328,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.805374000,0,MacOS
1,329,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817136000,0,MacOS
1,330,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817137000,0,MacOS
1,331,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817137000,0,MacOS
1,332,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817138000,0,MacOS
1,333,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817139000,0,MacOS
1,334,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817139000,0,MacOS
1,335,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817140000,0,MacOS
1,336,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817140000,0,MacOS
1,337,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817141000,0,MacOS
1,338,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817142000,0,MacOS
1,339,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817142000,0,MacOS
1,340,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817142000,0,MacOS
1,341,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817143000,0,MacOS
1,342,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817143000,0,MacOS
1,343,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.817144000,0,MacOS
1,344,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.817197000,0,MacOS
1,345,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.817288000,0,MacOS
1,346,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.819721000,0,MacOS
1,347,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.819721000,0,MacOS
1,348,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.819828000,0,MacOS
1,349,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.821034000,0,MacOS
1,350,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.821035000,0,MacOS
1,351,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.821036000,0,MacOS
1,352,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.821037000,0,MacOS
1,353,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.821038000,0,MacOS
1,354,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.821038000,0,MacOS
1,355,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.821039000,0,MacOS
1,356,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.821149000,0,MacOS
0,357,N/A,192.168.86.30,N/A,N/A,N/A,224.0.0.251,255,0,20,1666897699.824942000,0,MacOS
1,359,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.829435000,0,MacOS
1,360,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.829435000,0,MacOS
1,361,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.829512000,0,MacOS
1,362,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830256000,0,MacOS
1,363,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830257000,0,MacOS
1,364,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830258000,0,MacOS
1,365,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830259000,0,MacOS
1,366,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830259000,0,MacOS
1,367,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830260000,0,MacOS
1,368,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830260000,0,MacOS
1,369,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830261000,0,MacOS
1,370,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830262000,0,MacOS
1,371,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.830262000,0,MacOS
1,372,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.830319000,0,MacOS
1,373,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.831563000,0,MacOS
1,374,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.831565000,0,MacOS
1,375,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.831565000,0,MacOS
1,376,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.831565000,0,MacOS
1,377,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.831626000,0,MacOS
1,378,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.832128000,0,MacOS
1,379,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.832128000,0,MacOS
1,380,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.832129000,0,MacOS
1,381,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897699.832130000,0,MacOS
1,382,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897699.832185000,0,MacOS
0,383,N/A,192.168.86.30,N/A,N/A,N/A,224.0.0.251,255,0,20,1666897700.234825000,0,MacOS
1,385,N/A,192.168.86.21,N/A,N/A,N/A,162.159.133.234,64,0,20,1666897700.236904000,0,MacOS
0,386,N/A,192.168.86.21,N/A,N/A,N/A,192.168.86.1,64,0,20,1666897700.242399000,0,MacOS
1,387,N/A,162.159.133.234,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.246682000,0,MacOS
0,388,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.254506000,0,MacOS
0,389,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.259984000,0,MacOS
1,390,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.263727000,0,MacOS
0,391,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.264407000,0,MacOS
1,392,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.269308000,0,MacOS
1,393,N/A,192.168.86.1,N/A,N/A,N/A,192.168.86.21,64,0,20,1666897700.269309000,0,MacOS
0,394,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.271417000,0,MacOS
1,396,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.280275000,0,MacOS
0,397,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.285642000,0,MacOS
0,398,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.285642000,0,MacOS
0,399,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.286460000,0,MacOS
1,400,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.289561000,0,MacOS
0,401,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.292193000,0,MacOS
0,402,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.292403000,0,MacOS
0,403,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.292632000,0,MacOS
1,404,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.296858000,0,MacOS
1,405,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.296912000,0,MacOS
1,406,0x0301,192.168.86.21,0x7a7a,tls,0x0403,162.159.128.233,64,0,20,1666897700.297110000,0,MacOS
1,407,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.304047000,0,MacOS
1,408,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.304047000,0,MacOS
1,409,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.304048000,0,MacOS
1,410,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.304048000,0,MacOS
0,411,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.304048000,0,MacOS
0,412,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.304389000,0,MacOS
0,413,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.304690000,0,MacOS
0,414,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.305118000,0,MacOS
0,415,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.305119000,0,MacOS
0,416,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.305120000,0,MacOS
0,417,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.305120000,0,MacOS
0,418,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.305289000,0,MacOS
0,419,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.305317000,0,MacOS
0,420,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.308004000,0,MacOS
0,421,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.308005000,0,MacOS
0,422,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.308005000,0,MacOS
0,423,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.308006000,0,MacOS
0,424,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.308007000,0,MacOS
1,425,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.308007000,0,MacOS
1,426,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.308008000,0,MacOS
1,427,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.308009000,0,MacOS
1,428,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.308070000,0,MacOS
0,429,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.308707000,0,MacOS
0,430,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.309026000,0,MacOS
0,431,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.309153000,0,MacOS
1,432,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.311999000,0,MacOS
1,433,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.314338000,0,MacOS
0,434,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316713000,0,MacOS
0,435,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316714000,0,MacOS
0,436,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316714000,0,MacOS
0,437,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316715000,0,MacOS
0,438,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316716000,0,MacOS
0,439,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316716000,0,MacOS
0,440,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316717000,0,MacOS
0,441,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316717000,0,MacOS
1,442,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316717000,0,MacOS
0,443,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316718000,0,MacOS
0,444,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.316718000,0,MacOS
0,445,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.316922000,0,MacOS
0,446,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.316942000,0,MacOS
0,447,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.316981000,0,MacOS
0,448,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.317080000,0,MacOS
0,449,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.317105000,0,MacOS
0,450,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.317304000,0,MacOS
0,451,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321445000,0,MacOS
0,452,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321446000,0,MacOS
0,453,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321447000,0,MacOS
0,454,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321447000,0,MacOS
0,455,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321448000,0,MacOS
0,456,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321449000,0,MacOS
0,457,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321449000,0,MacOS
0,458,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321450000,0,MacOS
0,459,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321450000,0,MacOS
0,460,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321451000,0,MacOS
1,461,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.321698000,0,MacOS
0,462,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.321738000,0,MacOS
0,463,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.321871000,0,MacOS
0,464,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.321926000,0,MacOS
0,465,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.322013000,0,MacOS
0,466,N/A,192.168.86.21,N/A,N/A,N/A,162.159.135.232,64,0,20,1666897700.322030000,0,MacOS
1,467,N/A,162.159.128.233,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.322916000,0,MacOS
1,468,N/A,192.168.86.21,N/A,N/A,N/A,162.159.128.233,64,0,20,1666897700.322956000,0,MacOS
0,469,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.328073000,0,MacOS
0,470,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.328074000,0,MacOS
0,471,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.328075000,0,MacOS
0,472,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.328076000,0,MacOS
0,473,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.328076000,0,MacOS
0,474,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.328076000,0,MacOS
0,475,N/A,162.159.135.232,N/A,N/A,N/A,192.168.86.21,57,0,20,1666897700.328077000,0,MacOS
