DST_IP,KNOWN_HOST_DEVICE,SRC_PORT,TCP_OPTIONS,DF_FLAG,TCP_HDR_LEN,PACKET_NO,SRC_IP,TCP_SEQ,PROTOCOL,TCP_WINDOW_SIZE,TCP_ACK,TTL,IP_FRAG_OFF,DST_PORT,MF_FLAG,TIMESTAMP,PACKET_SIZE,TCP_URP,TCP_FLAGS
10.169.161.162,Windows,443,N/A,0,20,187,142.251.45.46,3563535547,tcp,268,1578,117,0,1198,0,1663877505.279730000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,188,142.251.45.46,3563535684,tcp,268,1578,117,0,1198,0,1663877505.279730000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,189,142.251.45.46,3563537096,tcp,268,1578,117,0,1198,0,1663877505.279730000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,190,142.251.45.46,3563537326,tcp,268,1578,117,0,1198,0,1663877505.279730000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,191,142.251.45.46,3563537453,tcp,268,1578,117,0,1198,0,1663877505.279730000,20,0,·······AP···
142.251.45.46,Windows,1198,N/A,1,20,192,10.169.161.162,3592710711,tcp,512,6983,128,0,443,0,1663877505.279874000,20,0,·······A····
10.169.161.162,Windows,N/A,N/A,0,N/A,193,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877505.280147000,20,N/A,N/A
142.251.45.46,Windows,1198,N/A,1,20,194,10.169.161.162,3592710711,tcp,512,6983,128,0,443,0,1663877505.282444000,20,0,·······AP···
142.250.114.132,Windows,1199,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,195,10.169.161.162,3991423206,tcp,64240,0,128,0,443,0,1663877505.283394000,20,0,··········S·
10.169.161.162,Windows,443,02:04:05:84:01:01:04:02:01:03:03:08,1,32,196,142.250.114.132,1584379157,tcp,65535,1,117,0,1199,0,1663877505.287796000,20,0,·······A··S·
142.250.114.132,Windows,1199,N/A,1,20,197,10.169.161.162,3991423207,tcp,512,1,128,0,443,0,1663877505.288006000,20,0,·······A····
142.250.114.132,Windows,1199,N/A,1,20,198,10.169.161.162,3991423207,tcp,512,1,128,0,443,0,1663877505.288662000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,199,142.251.45.46,3563538357,tcp,268,1617,117,0,1198,0,1663877505.290367000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,200,142.250.114.132,1584379158,tcp,262,728,117,0,1199,0,1663877505.293146000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,201,142.250.114.132,1584379158,tcp,262,728,117,0,1199,0,1663877505.294352000,20,0,·······AP···
142.251.33.36,Windows,1197,N/A,1,20,202,10.169.161.162,2339534622,tcp,512,60957,128,0,443,0,1663877505.329091000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,203,142.251.33.36,3162103498,tcp,382,4568,118,0,1197,0,1663877505.336873000,20,0,·······A····
142.250.114.132,Windows,1199,N/A,1,20,204,10.169.161.162,3991423934,tcp,511,337,128,0,443,0,1663877505.336875000,20,0,·······A····
142.250.114.132,Windows,1199,N/A,1,20,205,10.169.161.162,3991423934,tcp,511,337,128,0,443,0,1663877505.337581000,20,0,·······AP···
142.250.114.132,Windows,1199,N/A,1,20,206,10.169.161.162,3991424008,tcp,511,337,128,0,443,0,1663877505.338278000,20,0,·······AP···
142.250.114.132,Windows,1199,N/A,1,20,207,10.169.161.162,3991424100,tcp,511,337,128,0,443,0,1663877505.338812000,20,0,·······AP···
142.250.114.132,Windows,1199,N/A,1,20,208,10.169.161.162,3991424377,tcp,511,337,128,0,443,0,1663877505.338996000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,209,142.250.114.132,1584379494,tcp,262,802,117,0,1199,0,1663877505.345330000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,210,142.250.114.132,1584380352,tcp,262,894,117,0,1199,0,1663877505.345330000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,211,142.250.114.132,1584380383,tcp,268,1267,117,0,1199,0,1663877505.345330000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,212,142.250.114.132,1584380383,tcp,268,1267,117,0,1199,0,1663877505.345330000,20,0,·······AP···
142.250.114.132,Windows,1199,N/A,1,20,213,10.169.161.162,3991424473,tcp,512,1635,128,0,443,0,1663877505.345519000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,214,142.250.114.132,1584380792,tcp,268,1267,117,0,1199,0,1663877505.345817000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,215,142.250.114.132,1584382204,tcp,268,1267,117,0,1199,0,1663877505.345817000,20,0,·······A····
142.250.114.132,Windows,1199,N/A,1,20,216,10.169.161.162,3991424473,tcp,512,4459,128,0,443,0,1663877505.345955000,20,0,·······A····
142.250.114.132,Windows,1199,N/A,1,20,217,10.169.161.162,3991424473,tcp,512,4459,128,0,443,0,1663877505.346490000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,218,142.250.114.132,1584383616,tcp,268,1267,117,0,1199,0,1663877505.351855000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,219,142.250.114.132,1584385028,tcp,268,1267,117,0,1199,0,1663877505.351855000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,220,142.250.114.132,1584386287,tcp,268,1267,117,0,1199,0,1663877505.351855000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,221,142.250.114.132,1584386326,tcp,268,1267,117,0,1199,0,1663877505.351855000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,222,142.250.114.132,1584386469,tcp,268,1267,117,0,1199,0,1663877505.351855000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,223,142.250.114.132,1584387881,tcp,268,1267,117,0,1199,0,1663877505.351855000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,224,142.250.114.132,1584389293,tcp,268,1267,117,0,1199,0,1663877505.351855000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,225,142.250.114.132,1584390705,tcp,268,1267,117,0,1199,0,1663877505.351855000,20,0,·······AP···
142.250.114.132,Windows,1199,N/A,1,20,226,10.169.161.162,3991424504,tcp,512,12960,128,0,443,0,1663877505.352022000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,227,142.250.114.132,1584392117,tcp,268,1267,117,0,1199,0,1663877505.352343000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,228,142.250.114.132,1584393529,tcp,268,1267,117,0,1199,0,1663877505.352343000,20,0,·······AP···
142.250.114.132,Windows,1199,N/A,1,20,229,10.169.161.162,3991424504,tcp,512,14527,128,0,443,0,1663877505.352421000,20,0,·······A····
142.250.114.132,Windows,1199,N/A,1,20,230,10.169.161.162,3991424504,tcp,512,14527,128,0,443,0,1663877505.352656000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,231,142.250.114.132,1584393684,tcp,268,1337,117,0,1199,0,1663877505.356611000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,232,142.251.33.36,3162103498,tcp,382,4568,118,0,1197,0,1663877505.404664000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,233,142.251.33.36,3162103897,tcp,382,4568,118,0,1197,0,1663877505.405072000,20,0,·······AP···
142.251.33.36,Windows,1197,N/A,1,20,234,10.169.161.162,2339534803,tcp,512,62271,128,0,443,0,1663877505.405129000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,235,142.251.33.36,3162104812,tcp,382,4568,118,0,1197,0,1663877505.411367000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,236,142.251.33.36,3162104844,tcp,382,4568,118,0,1197,0,1663877505.411562000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,237,142.251.33.36,3162104875,tcp,382,4568,118,0,1197,0,1663877505.411562000,20,0,·······AP···
142.251.33.36,Windows,1197,N/A,1,20,238,10.169.161.162,2339534803,tcp,512,62373,128,0,443,0,1663877505.411645000,20,0,·······A····
142.251.33.36,Windows,1197,N/A,1,20,239,10.169.161.162,2339534803,tcp,512,62373,128,0,443,0,1663877505.411879000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,240,142.251.33.36,3162104914,tcp,382,4607,118,0,1197,0,1663877505.418315000,20,0,·······A····
142.251.33.36,Windows,1197,N/A,1,20,241,10.169.161.162,2339534842,tcp,512,62373,128,0,443,0,1663877505.495849000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,242,142.251.33.36,3162104914,tcp,393,4788,118,0,1197,0,1663877505.500029000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,243,142.251.33.36,3162104914,tcp,393,4788,118,0,1197,0,1663877505.560921000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,244,142.251.33.36,3162105313,tcp,393,4788,118,0,1197,0,1663877505.561784000,20,0,·······AP···
142.251.33.36,Windows,1197,N/A,1,20,245,10.169.161.162,2339535023,tcp,512,63685,128,0,443,0,1663877505.561865000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,246,142.251.33.36,3162106226,tcp,393,4788,118,0,1197,0,1663877505.564504000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,247,142.251.33.36,3162106258,tcp,393,4788,118,0,1197,0,1663877505.565343000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,248,142.251.33.36,3162106289,tcp,393,4788,118,0,1197,0,1663877505.565343000,20,0,·······AP···
142.251.33.36,Windows,1197,N/A,1,20,249,10.169.161.162,2339535023,tcp,512,63787,128,0,443,0,1663877505.565422000,20,0,·······A····
142.251.33.36,Windows,1197,N/A,1,20,250,10.169.161.162,2339535023,tcp,512,63787,128,0,443,0,1663877505.565727000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,251,142.251.33.36,3162106328,tcp,393,4827,118,0,1197,0,1663877505.568273000,20,0,·······A····
52.113.207.1,Windows,1031,N/A,1,20,252,10.169.161.162,2407336869,tcp,514,1,128,0,443,0,1663877506.961734000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,1,20,253,52.113.207.1,1912983420,tcp,2048,59,107,0,1031,0,1663877506.995219000,20,0,·······AP···
52.113.207.1,Windows,1031,N/A,1,20,254,10.169.161.162,2407336927,tcp,514,48,128,0,443,0,1663877507.048113000,20,0,·······A····
10.169.161.162,Windows,443,N/A,1,20,255,54.167.72.5,502746317,tcp,8,1,41,0,1076,0,1663877507.807786000,20,0,·······A····
54.167.72.5,Windows,1076,N/A,1,20,256,10.169.161.162,1219904993,tcp,512,2,128,0,443,0,1663877507.807885000,20,0,·······A····
142.251.33.36,Windows,1197,N/A,1,20,257,10.169.161.162,2339535062,tcp,512,63787,128,0,443,0,1663877508.181357000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,258,142.251.33.36,3162106328,tcp,404,5009,118,0,1197,0,1663877508.185503000,20,0,·······A····
10.100.70.24,Windows,N/A,N/A,0,N/A,259,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877508.224170000,20,N/A,N/A
10.169.161.162,Windows,N/A,N/A,0,N/A,260,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877508.226156000,20,N/A,N/A
142.251.45.46,Windows,1200,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,261,10.169.161.162,894396346,tcp,64240,0,128,0,443,0,1663877508.228117000,20,0,··········S·
10.169.161.162,Windows,443,02:04:05:84:01:01:04:02:01:03:03:08,1,32,262,142.251.45.46,3312805899,tcp,65535,1,117,0,1200,0,1663877508.230979000,20,0,·······A··S·
142.251.45.46,Windows,1200,N/A,1,20,263,10.169.161.162,894396347,tcp,512,1,128,0,443,0,1663877508.231141000,20,0,·······A····
142.251.45.46,Windows,1200,N/A,1,20,264,10.169.161.162,894396347,tcp,512,1,128,0,443,0,1663877508.231882000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,265,142.251.45.46,3312805900,tcp,262,706,117,0,1200,0,1663877508.235949000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,266,142.251.45.46,3312805900,tcp,262,706,117,0,1200,0,1663877508.242897000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,267,10.169.161.162,894397052,tcp,511,326,128,0,443,0,1663877508.244179000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,268,142.251.33.36,3162106328,tcp,404,5009,118,0,1197,0,1663877508.244603000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,269,10.169.161.162,894397126,tcp,511,326,128,0,443,0,1663877508.244753000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,270,142.251.33.36,3162106727,tcp,404,5009,118,0,1197,0,1663877508.245216000,20,0,·······AP···
142.251.33.36,Windows,1197,N/A,1,20,271,10.169.161.162,2339535244,tcp,512,65101,128,0,443,0,1663877508.245315000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,272,142.251.45.46,3312806225,tcp,262,780,117,0,1200,0,1663877508.247783000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,273,142.251.45.46,3312807061,tcp,262,872,117,0,1200,0,1663877508.247783000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,274,142.251.33.36,3162107642,tcp,404,5009,118,0,1197,0,1663877508.247783000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,275,142.251.33.36,3162107674,tcp,404,5009,118,0,1197,0,1663877508.247783000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,276,10.169.161.162,894397218,tcp,508,1193,128,0,443,0,1663877508.247934000,20,0,·······A····
142.251.45.46,Windows,1200,N/A,1,20,277,10.169.161.162,894397218,tcp,508,1193,128,0,443,0,1663877508.248036000,20,0,·······AP···
142.251.33.36,Windows,1197,N/A,1,20,278,10.169.161.162,2339535244,tcp,512,65164,128,0,443,0,1663877508.248079000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,279,142.251.33.36,3162107705,tcp,404,5009,118,0,1197,0,1663877508.248233000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,280,10.169.161.162,894399052,tcp,508,1193,128,0,443,0,1663877508.248909000,20,0,·······AP···
142.251.33.36,Windows,1197,N/A,1,20,281,10.169.161.162,2339535244,tcp,512,65203,128,0,443,0,1663877508.249150000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,282,142.251.45.46,3312807092,tcp,284,2706,117,0,1200,0,1663877508.250729000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,283,142.251.33.36,3162107744,tcp,404,5048,118,0,1197,0,1663877508.256548000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,284,142.251.45.46,3312807092,tcp,284,2737,117,0,1200,0,1663877508.257288000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,285,142.251.45.46,3312807092,tcp,284,2737,117,0,1200,0,1663877508.326801000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,286,142.251.45.46,3312808504,tcp,284,2737,117,0,1200,0,1663877508.327083000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,287,142.251.45.46,3312809916,tcp,284,2737,117,0,1200,0,1663877508.327083000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,288,10.169.161.162,894399083,tcp,512,4166,128,0,443,0,1663877508.327200000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,289,142.251.45.46,3312810065,tcp,284,2737,117,0,1200,0,1663877508.328988000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,290,142.251.45.46,3312811477,tcp,284,2737,117,0,1200,0,1663877508.328988000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,291,142.251.45.46,3312812889,tcp,284,2737,117,0,1200,0,1663877508.328988000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,292,142.251.45.46,3312814301,tcp,284,2737,117,0,1200,0,1663877508.328988000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,293,142.251.45.46,3312815713,tcp,284,2737,117,0,1200,0,1663877508.328988000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,294,142.251.45.46,3312817125,tcp,284,2737,117,0,1200,0,1663877508.328988000,20,0,·······A····
142.251.45.46,Windows,1200,N/A,1,20,295,10.169.161.162,894399083,tcp,512,12638,128,0,443,0,1663877508.329131000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,296,142.251.45.46,3312818537,tcp,284,2737,117,0,1200,0,1663877508.332138000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,297,142.251.45.46,3312819057,tcp,284,2737,117,0,1200,0,1663877508.332138000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,298,142.251.45.46,3312820469,tcp,284,2737,117,0,1200,0,1663877508.332138000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,299,142.251.45.46,3312821881,tcp,284,2737,117,0,1200,0,1663877508.332138000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,300,10.169.161.162,894399083,tcp,512,17394,128,0,443,0,1663877508.332286000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,301,142.251.45.46,3312823293,tcp,284,2737,117,0,1200,0,1663877508.333933000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,302,142.251.45.46,3312823526,tcp,284,2737,117,0,1200,0,1663877508.333933000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,303,10.169.161.162,894399083,tcp,511,17802,128,0,443,0,1663877508.334017000,20,0,·······A····
10.169.161.162,Windows,443,N/A,0,20,304,142.251.45.46,3312823701,tcp,284,2737,117,0,1200,0,1663877508.337503000,20,0,·······AP···
142.251.45.46,Windows,1200,N/A,1,20,305,10.169.161.162,894399083,tcp,511,17841,128,0,443,0,1663877508.337605000,20,0,·······A····
142.251.45.46,Windows,1200,N/A,1,20,306,10.169.161.162,894399083,tcp,511,17841,128,0,443,0,1663877508.337856000,20,0,·······AP···
10.169.161.162,Windows,443,N/A,0,20,307,142.251.45.46,3312823740,tcp,284,2776,117,0,1200,0,1663877508.340761000,20,0,·······A····
10.100.70.24,Windows,N/A,N/A,0,N/A,308,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877508.361890000,20,N/A,N/A
10.100.70.24,Windows,N/A,N/A,0,N/A,309,10.169.161.162,N/A,N/A,N/A,N/A,128,0,N/A,0,1663877508.362463000,20,N/A,N/A
10.169.161.162,Windows,N/A,N/A,0,N/A,310,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877508.364190000,20,N/A,N/A
10.169.161.162,Windows,N/A,N/A,0,N/A,311,10.100.70.24,N/A,N/A,N/A,N/A,125,0,N/A,0,1663877508.364933000,20,N/A,N/A
142.250.68.163,Windows,1201,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,312,10.169.161.162,1264623472,tcp,64240,0,128,0,443,0,1663877508.369299000,20,0,··········S·
142.251.45.35,Windows,1202,02:04:05:b4:01:03:03:08:01:01:04:02,1,32,313,10.169.161.162,2473787410,tcp,64240,0,128,0,443,0,1663877508.370256000,20,0,··········S·
10.169.161.162,Windows,443,02:04:05:84:01:01:04:02:01:03:03:08,1,32,314,142.250.68.163,2134328629,tcp,65535,1,118,0,1201,0,1663877508.374011000,20,0,·······A··S·
10.169.161.162,Windows,443,02:04:05:84:01:01:04:02:01:03:03:08,1,32,315,142.251.45.35,836022651,tcp,65535,1,118,0,1202,0,1663877508.374011000,20,0,·······A··S·
