DST_IP,PACKET_NO,SRC_PORT,TCP_URP,PACKET_SIZE,TCP_FLAGS,TCP_WINDOW_SIZE,DST_PORT,TCP_ACK,PROTOCOL,KNOWN_HOST_DEVICE,DF_FLAG,TLS_EXTENSION_SIG_ALGS,TCP_HDR_LEN,MF_FLAG,TIMESTAMP,SUB_PROTOCOL,IP_FRAG_OFF,SRC_IP,TLS_CIPHER_SUITES,TCP_SEQ,TLS_VERSION,TTL,TCP_OPTIONS
192.168.86.21,1951,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.644406000,N/A,0,142.250.138.17,N/A,867319197,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1952,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.644406000,N/A,0,142.250.138.17,N/A,867320597,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
142.250.138.17,1953,56470,0,20,·······A····,6291,443,310493,tcp,MacOS,1,N/A,32,0,1666897778.644635000,N/A,0,192.168.86.21,N/A,2668340541,N/A,64,01:01:08:0a:47:56:3f:59:34:9c:e0:ff
142.250.138.17,1954,56470,0,20,·······AP···,6291,443,310493,tcp,MacOS,1,N/A,32,0,1666897778.644930000,N/A,0,192.168.86.21,N/A,2668340541,N/A,64,01:01:08:0a:47:56:3f:59:34:9c:e0:ff
192.168.86.21,1955,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645156000,N/A,0,142.250.138.17,N/A,867321997,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1956,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645156000,N/A,0,142.250.138.17,N/A,867323397,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1957,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645157000,N/A,0,142.250.138.17,N/A,867324797,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1958,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645157000,N/A,0,142.250.138.17,N/A,867326197,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1959,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645158000,N/A,0,142.250.138.17,N/A,867327597,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1960,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645159000,N/A,0,142.250.138.17,N/A,867328997,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1961,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645159000,N/A,0,142.250.138.17,N/A,867330397,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1962,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645160000,N/A,0,142.250.138.17,N/A,867331797,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1963,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645160000,N/A,0,142.250.138.17,N/A,867333197,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
192.168.86.21,1964,443,0,20,·······AP···,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.645161000,N/A,0,142.250.138.17,N/A,867334597,N/A,120,01:01:08:0a:34:9c:e0:ff:47:56:3f:49
142.250.138.17,1965,56470,0,20,·······A····,6291,443,324493,tcp,MacOS,1,N/A,32,0,1666897778.645214000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:59:34:9c:e0:ff
192.168.86.21,1966,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646936000,N/A,0,142.250.138.17,N/A,867335997,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1967,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646936000,N/A,0,142.250.138.17,N/A,867337397,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1968,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646974000,N/A,0,142.250.138.17,N/A,867338797,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1969,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646975000,N/A,0,142.250.138.17,N/A,867340197,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1970,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646976000,N/A,0,142.250.138.17,N/A,867341597,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1971,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646976000,N/A,0,142.250.138.17,N/A,867342997,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1972,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646977000,N/A,0,142.250.138.17,N/A,867344397,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1973,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646977000,N/A,0,142.250.138.17,N/A,867345797,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1974,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646978000,N/A,0,142.250.138.17,N/A,867347197,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1975,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646978000,N/A,0,142.250.138.17,N/A,867348597,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1976,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646979000,N/A,0,142.250.138.17,N/A,867349997,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1977,443,0,20,·······AP···,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646979000,N/A,0,142.250.138.17,N/A,867351397,N/A,120,01:01:08:0a:34:9c:e1:00:47:56:3f:4b
192.168.86.21,1978,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646980000,N/A,0,142.250.138.17,N/A,867352797,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1979,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.646980000,N/A,0,142.250.138.17,N/A,867354197,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
142.250.138.17,1980,56470,0,20,·······A····,6291,443,344093,tcp,MacOS,1,N/A,32,0,1666897778.647159000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:5c:34:9c:e1:00
192.168.86.21,1981,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648057000,N/A,0,142.250.138.17,N/A,867355597,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1982,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648058000,N/A,0,142.250.138.17,N/A,867356997,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1983,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648058000,N/A,0,142.250.138.17,N/A,867358397,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1984,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648058000,N/A,0,142.250.138.17,N/A,867359797,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1985,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648059000,N/A,0,142.250.138.17,N/A,867361197,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1986,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648060000,N/A,0,142.250.138.17,N/A,867362597,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1987,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648060000,N/A,0,142.250.138.17,N/A,867363997,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1988,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648061000,N/A,0,142.250.138.17,N/A,867365397,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1989,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648061000,N/A,0,142.250.138.17,N/A,867366797,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1990,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648061000,N/A,0,142.250.138.17,N/A,867368197,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
192.168.86.21,1991,443,0,20,·······AP···,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648062000,N/A,0,142.250.138.17,N/A,867369597,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4b
142.250.138.17,1992,56470,0,20,·······A····,6291,443,359493,tcp,MacOS,1,N/A,32,0,1666897778.648137000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:5d:34:9c:e1:01
192.168.86.21,1993,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648614000,N/A,0,142.250.138.17,N/A,867370997,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
192.168.86.21,1994,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648614000,N/A,0,142.250.138.17,N/A,867372397,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
192.168.86.21,1995,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.648615000,N/A,0,142.250.138.17,N/A,867373797,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
142.250.138.17,1996,56470,0,20,·······A····,6291,443,363693,tcp,MacOS,1,N/A,32,0,1666897778.648726000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:5d:34:9c:e1:01
192.168.86.21,1997,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.650789000,N/A,0,142.250.138.17,N/A,867375197,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
192.168.86.21,1998,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.650789000,N/A,0,142.250.138.17,N/A,867376597,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
192.168.86.21,1999,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.650790000,N/A,0,142.250.138.17,N/A,867377997,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
192.168.86.21,2000,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.650790000,N/A,0,142.250.138.17,N/A,867379397,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
192.168.86.21,2001,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.651456000,N/A,0,142.250.138.17,N/A,867380797,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
192.168.86.21,2002,443,0,20,·······AP···,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.651457000,N/A,0,142.250.138.17,N/A,867382197,N/A,120,01:01:08:0a:34:9c:e1:01:47:56:3f:4c
142.250.138.17,2003,56470,0,20,·······A····,6291,443,372093,tcp,MacOS,1,N/A,32,0,1666897778.651753000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:60:34:9c:e1:01
192.168.86.21,2004,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652112000,N/A,0,142.250.138.17,N/A,867383597,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2005,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652113000,N/A,0,142.250.138.17,N/A,867384997,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2006,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652113000,N/A,0,142.250.138.17,N/A,867386397,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2007,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652114000,N/A,0,142.250.138.17,N/A,867387797,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2008,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652114000,N/A,0,142.250.138.17,N/A,867389197,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2009,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652115000,N/A,0,142.250.138.17,N/A,867390597,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2010,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652115000,N/A,0,142.250.138.17,N/A,867391997,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2011,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652116000,N/A,0,142.250.138.17,N/A,867393397,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2012,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652116000,N/A,0,142.250.138.17,N/A,867394797,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2013,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652117000,N/A,0,142.250.138.17,N/A,867396197,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2014,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.652118000,N/A,0,142.250.138.17,N/A,867397597,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
142.250.138.17,2015,56470,0,20,·······A····,6291,443,387493,tcp,MacOS,1,N/A,32,0,1666897778.652227000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:61:34:9c:e1:02
192.168.86.21,2016,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653183000,N/A,0,142.250.138.17,N/A,867398997,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2017,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653184000,N/A,0,142.250.138.17,N/A,867400397,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2018,443,0,20,·······AP···,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653185000,N/A,0,142.250.138.17,N/A,867401797,N/A,120,01:01:08:0a:34:9c:e1:02:47:56:3f:4c
192.168.86.21,2019,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653185000,N/A,0,142.250.138.17,N/A,867403197,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2020,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653186000,N/A,0,142.250.138.17,N/A,867404597,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2021,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653186000,N/A,0,142.250.138.17,N/A,867405997,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2022,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653187000,N/A,0,142.250.138.17,N/A,867407397,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2023,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653187000,N/A,0,142.250.138.17,N/A,867408797,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2024,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653188000,N/A,0,142.250.138.17,N/A,867410197,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2025,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653188000,N/A,0,142.250.138.17,N/A,867411597,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2026,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653189000,N/A,0,142.250.138.17,N/A,867412997,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2027,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653189000,N/A,0,142.250.138.17,N/A,867414397,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2028,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653190000,N/A,0,142.250.138.17,N/A,867415797,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2029,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653190000,N/A,0,142.250.138.17,N/A,867417197,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
142.250.138.17,2030,56470,0,20,·······A····,11563,443,402893,tcp,MacOS,1,N/A,32,0,1666897778.653259000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:62:34:9c:e1:03
192.168.86.21,2031,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653846000,N/A,0,142.250.138.17,N/A,867418597,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2032,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653847000,N/A,0,142.250.138.17,N/A,867419997,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2033,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.653847000,N/A,0,142.250.138.17,N/A,867421397,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
142.250.138.17,2034,56470,0,20,·······A····,11804,443,411293,tcp,MacOS,1,N/A,32,0,1666897778.654315000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:63:34:9c:e1:03
192.168.86.21,2035,443,0,20,·······AP···,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.654494000,N/A,0,142.250.138.17,N/A,867422797,N/A,120,01:01:08:0a:34:9c:e1:03:47:56:3f:4f
192.168.86.21,2036,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.654495000,N/A,0,142.250.138.17,N/A,867424197,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2037,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.654495000,N/A,0,142.250.138.17,N/A,867425597,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2038,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.654758000,N/A,0,142.250.138.17,N/A,867426997,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2039,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.654759000,N/A,0,142.250.138.17,N/A,867428397,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
142.250.138.17,2040,56470,0,20,·······A····,11804,443,418293,tcp,MacOS,1,N/A,32,0,1666897778.655426000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:64:34:9c:e1:04
192.168.86.21,2041,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.656255000,N/A,0,142.250.138.17,N/A,867429797,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2042,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.656256000,N/A,0,142.250.138.17,N/A,867431197,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
142.250.138.17,2043,56470,0,20,·······A····,11804,443,421093,tcp,MacOS,1,N/A,32,0,1666897778.656686000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:65:34:9c:e1:04
192.168.86.21,2044,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657072000,N/A,0,142.250.138.17,N/A,867432597,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2045,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657073000,N/A,0,142.250.138.17,N/A,867433997,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2046,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657073000,N/A,0,142.250.138.17,N/A,867435397,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2047,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657074000,N/A,0,142.250.138.17,N/A,867436797,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2048,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657074000,N/A,0,142.250.138.17,N/A,867438197,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2049,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657075000,N/A,0,142.250.138.17,N/A,867439597,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2050,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657075000,N/A,0,142.250.138.17,N/A,867440997,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2051,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657076000,N/A,0,142.250.138.17,N/A,867442397,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2052,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657077000,N/A,0,142.250.138.17,N/A,867443797,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2053,443,0,20,·······AP···,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657077000,N/A,0,142.250.138.17,N/A,867445197,N/A,120,01:01:08:0a:34:9c:e1:04:47:56:3f:4f
192.168.86.21,2054,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657078000,N/A,0,142.250.138.17,N/A,867446597,N/A,120,01:01:08:0a:34:9c:e1:05:47:56:3f:4f
142.250.138.17,2055,56470,0,20,·······AP···,11804,443,421093,tcp,MacOS,1,N/A,32,0,1666897778.657093000,N/A,0,192.168.86.21,N/A,2668340921,N/A,64,01:01:08:0a:47:56:3f:65:34:9c:e1:04
142.250.138.17,2056,56470,0,20,·······AP···,11804,443,421093,tcp,MacOS,1,N/A,32,0,1666897778.657122000,N/A,0,192.168.86.21,N/A,2668341462,N/A,64,01:01:08:0a:47:56:3f:65:34:9c:e1:04
192.168.86.21,2057,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657180000,N/A,0,142.250.138.17,N/A,867447997,N/A,120,01:01:08:0a:34:9c:e1:06:47:56:3f:53
192.168.86.21,2058,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657181000,N/A,0,142.250.138.17,N/A,867449397,N/A,120,01:01:08:0a:34:9c:e1:06:47:56:3f:53
142.250.138.17,2059,56470,0,20,·······A····,11804,443,436493,tcp,MacOS,1,N/A,32,0,1666897778.657230000,N/A,0,192.168.86.21,N/A,2668342096,N/A,64,01:01:08:0a:47:56:3f:65:34:9c:e1:05
142.250.138.17,2060,56470,0,20,·······A····,11804,443,439293,tcp,MacOS,1,N/A,32,0,1666897778.657302000,N/A,0,192.168.86.21,N/A,2668342096,N/A,64,01:01:08:0a:47:56:3f:65:34:9c:e1:06
192.168.86.21,2061,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657375000,N/A,0,142.250.138.17,N/A,867450797,N/A,120,01:01:08:0a:34:9c:e1:06:47:56:3f:53
192.168.86.21,2062,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.657993000,N/A,0,142.250.138.17,N/A,867452197,N/A,120,01:01:08:0a:34:9c:e1:06:47:56:3f:53
142.250.138.17,2063,56470,0,20,·······A····,11804,443,442093,tcp,MacOS,1,N/A,32,0,1666897778.658653000,N/A,0,192.168.86.21,N/A,2668342096,N/A,64,01:01:08:0a:47:56:3f:67:34:9c:e1:06
216.58.193.131,2064,56318,N/A,20,N/A,N/A,443,N/A,udp,MacOS,1,N/A,N/A,0,1666897778.660729000,N/A,0,192.168.86.21,N/A,N/A,N/A,64,N/A
142.250.138.17,2065,56470,0,20,·······AP···,11804,443,442093,tcp,MacOS,1,N/A,32,0,1666897778.661017000,N/A,0,192.168.86.21,N/A,2668342096,N/A,64,01:01:08:0a:47:56:3f:6a:34:9c:e1:06
192.168.86.21,2066,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.661647000,N/A,0,142.250.138.17,N/A,867453597,N/A,120,01:01:08:0a:34:9c:e1:06:47:56:3f:53
192.168.86.21,2067,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.661648000,N/A,0,142.250.138.17,N/A,867454997,N/A,120,01:01:08:0a:34:9c:e1:06:47:56:3f:53
142.250.138.17,2068,56470,0,20,·······A····,11804,443,444893,tcp,MacOS,1,N/A,32,0,1666897778.661947000,N/A,0,192.168.86.21,N/A,2668343081,N/A,64,01:01:08:0a:47:56:3f:6a:34:9c:e1:06
192.168.86.21,2069,443,0,20,·······A····,437,56470,4869,tcp,MacOS,0,N/A,32,0,1666897778.662290000,N/A,0,142.250.138.17,N/A,867456397,N/A,120,01:01:08:0a:34:9c:e1:06:47:56:3f:53
