TLS_EXTENSION_SIG_ALGS,DST_PORT,TCP_URP,SRC_IP,TCP_ACK,IP_FRAG_OFF,SUB_PROTOCOL,DST_IP,MF_FLAG,PACKET_SIZE,TCP_OPTIONS,KNOWN_HOST_DEVICE,TLS_VERSION,TLS_CIPHER_SUITES,TCP_HDR_LEN,PACKET_NO,TCP_FLAGS,SRC_PORT,HTTP_USER_AGENT,TIMESTAMP,DF_FLAG,TTL,TCP_SEQ,PROTOCOL,TCP_WINDOW_SIZE
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16277,·······A····,443,N/A,1663875314.839254000,1,232,3033767598,tcp,136
N/A,443,0,10.169.169.63,7207917,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:58:e5:53:d2:91,MacOS,N/A,N/A,32,16278,·······A····,49169,N/A,1663875314.839576000,1,64,841034887,tcp,9310
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16279,·······A····,443,N/A,1663875314.839813000,1,232,3033769046,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16280,·······A····,443,N/A,1663875314.839814000,1,232,3033770494,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16281,·······A····,443,N/A,1663875314.839814000,1,232,3033771942,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16282,·······A····,443,N/A,1663875314.839815000,1,232,3033773390,tcp,136
N/A,443,0,10.169.169.63,5072,0,N/A,34.233.177.197,0,20,01:01:08:0a:33:7e:d0:12:da:ec:e1:d2,MacOS,N/A,N/A,32,16283,·······AP···,49182,N/A,1663875314.839859000,1,64,2533744528,tcp,2048
N/A,443,0,10.169.169.63,7213709,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:5a:e5:53:d2:91,MacOS,N/A,N/A,32,16284,·······A····,49169,N/A,1663875314.839920000,1,64,841034887,tcp,9310
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16285,·······A····,443,N/A,1663875314.840033000,1,232,3033774838,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16286,·······A····,443,N/A,1663875314.840033000,1,232,3033776286,tcp,136
N/A,443,0,10.169.169.63,7216605,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:5a:e5:53:d2:91,MacOS,N/A,N/A,32,16287,·······A····,49169,N/A,1663875314.840097000,1,64,841034887,tcp,9310
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16288,·······A····,443,N/A,1663875314.840145000,1,232,3033777734,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16289,·······A····,443,N/A,1663875314.840146000,1,232,3033779182,tcp,136
N/A,443,0,10.169.169.63,5072,0,N/A,34.233.177.197,0,20,01:01:08:0a:33:7e:d0:12:da:ec:e1:d2,MacOS,N/A,N/A,32,16290,·······AP···,49182,N/A,1663875314.840203000,1,64,2533744627,tcp,2048
N/A,443,0,10.169.169.63,7219501,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:5a:e5:53:d2:91,MacOS,N/A,N/A,32,16291,·······A····,49169,N/A,1663875314.840274000,1,64,841034887,tcp,9310
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16292,·······A····,443,N/A,1663875314.840276000,1,232,3033780630,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16293,·······A····,443,N/A,1663875314.840277000,1,232,3033782078,tcp,136
N/A,443,0,10.169.169.63,7222397,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:5a:e5:53:d2:91,MacOS,N/A,N/A,32,16294,·······A····,49169,N/A,1663875314.840327000,1,64,841034887,tcp,9310
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:91:1a:c4:b8:30,MacOS,N/A,N/A,32,16295,·······A····,443,N/A,1663875314.840358000,1,232,3033783526,tcp,136
N/A,49189,0,172.64.193.9,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16296,·······A····,443,N/A,1663875314.840359000,1,54,92159354,tcp,8
N/A,443,0,10.169.169.63,1461,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16297,·······A····,49189,N/A,1663875314.840401000,1,64,2110144933,tcp,4073
N/A,49189,0,172.64.193.9,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16298,·······AP···,443,N/A,1663875314.841095000,1,54,92160814,tcp,8
N/A,443,0,10.169.169.63,2118,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16299,·······A····,49189,N/A,1663875314.841155000,1,64,2110144933,tcp,4085
N/A,49188,0,172.64.193.9,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16300,·······A····,443,N/A,1663875314.841864000,1,54,1196127284,tcp,8
N/A,443,0,10.169.169.63,1461,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16301,·······A····,49188,N/A,1663875314.841927000,1,64,2827571849,tcp,4073
N/A,49188,0,172.64.193.9,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16302,·······AP···,443,N/A,1663875314.842582000,1,54,1196128744,tcp,8
N/A,443,0,10.169.169.63,2117,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16303,·······A····,49188,N/A,1663875314.842656000,1,64,2827571849,tcp,4085
N/A,443,0,10.169.169.63,36003,0,N/A,54.211.31.163,0,20,01:01:08:0a:32:7f:3d:c6:1d:a9:92:e6,MacOS,N/A,N/A,32,16304,·······AP···,49174,N/A,1663875314.842718000,1,64,3785790217,tcp,2048
N/A,49190,0,172.64.193.9,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16305,·······A····,443,N/A,1663875314.842762000,1,54,2536192308,tcp,8
N/A,49190,0,172.64.193.9,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16306,·······AP···,443,N/A,1663875314.842762000,1,54,2536193768,tcp,8
N/A,443,0,10.169.169.63,2118,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16307,·······A····,49190,N/A,1663875314.842815000,1,64,27098961,tcp,4062
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:95:1a:c4:b8:30,MacOS,N/A,N/A,32,16308,·······A····,443,N/A,1663875314.843062000,1,232,3033784974,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:95:1a:c4:b8:30,MacOS,N/A,N/A,32,16309,·······A····,443,N/A,1663875314.843062000,1,232,3033786422,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:95:1a:c4:b8:30,MacOS,N/A,N/A,32,16310,·······A····,443,N/A,1663875314.843868000,1,232,3033787870,tcp,136
N/A,49169,0,52.71.174.251,2483,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:95:1a:c4:b8:30,MacOS,N/A,N/A,32,16311,·······AP···,443,N/A,1663875314.843868000,1,232,3033789318,tcp,136
N/A,443,0,10.169.169.63,7228549,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:5e:e5:53:d2:91,MacOS,N/A,N/A,32,16312,·······A····,49169,N/A,1663875314.844110000,1,64,841034887,tcp,9310
N/A,443,0,10.169.169.63,7228549,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:5e:e5:53:d2:91,MacOS,N/A,N/A,32,16313,·······AP···,49169,N/A,1663875314.844609000,1,64,841034887,tcp,9310
N/A,443,0,10.169.169.63,7228549,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:5e:e5:53:d2:91,MacOS,N/A,N/A,32,16314,·······AP···,49169,N/A,1663875314.844869000,1,64,841034988,tcp,9310
N/A,49191,0,13.107.42.16,1,0,N/A,10.169.169.63,0,20,02:04:05:a0:01:03:03:08:01:01:04:02,MacOS,N/A,N/A,32,16315,·····E·A··S·,443,N/A,1663875314.845263000,1,110,2485569792,tcp,65535
N/A,443,0,10.169.169.63,1,0,N/A,13.107.42.16,0,20,N/A,MacOS,N/A,N/A,20,16316,·······A····,49191,N/A,1663875314.845333000,1,64,1190886065,tcp,4096
0x0403,443,0,10.169.169.63,1,0,tls,13.107.42.16,0,20,N/A,MacOS,0x0301,0x8a8a,20,16317,·······AP···,49191,N/A,1663875314.845867000,1,64,1190886065,tcp,4096
N/A,443,0,10.169.169.63,6977,0,N/A,108.156.224.74,0,20,01:01:08:0a:ab:50:2b:8a:e6:58:c8:db,MacOS,N/A,N/A,32,16318,·······AP···,49184,N/A,1663875314.847171000,1,64,2345170222,tcp,2048
N/A,443,0,10.169.169.63,6977,0,N/A,108.156.224.74,0,20,01:01:08:0a:ab:50:2b:8a:e6:58:c8:db,MacOS,N/A,N/A,32,16319,·······AP···,49184,N/A,1663875314.847447000,1,64,2345170286,tcp,2048
N/A,443,0,10.169.169.63,6977,0,N/A,108.156.224.74,0,20,01:01:08:0a:ab:50:2b:8a:e6:58:c8:db,MacOS,N/A,N/A,32,16320,·······AP···,49184,N/A,1663875314.847620000,1,64,2345170378,tcp,2048
N/A,49179,0,35.171.49.205,1540,0,N/A,10.169.169.63,0,20,01:01:08:0a:4c:fb:b5:81:96:21:c2:3b,MacOS,N/A,N/A,32,16321,·······AP···,443,N/A,1663875314.848867000,1,227,2897823729,tcp,118
N/A,443,0,10.169.169.63,8551,0,N/A,35.171.49.205,0,20,01:01:08:0a:96:21:c2:69:4c:fb:b5:81,MacOS,N/A,N/A,32,16322,·······A····,49179,N/A,1663875314.848957000,1,64,2269655920,tcp,2041
N/A,443,0,10.169.169.63,8551,0,N/A,35.171.49.205,0,20,01:01:08:0a:96:21:c2:6a:4c:fb:b5:81,MacOS,N/A,N/A,32,16323,·······AP···,49179,N/A,1663875314.850416000,1,64,2269655920,tcp,2048
N/A,49184,0,108.156.224.74,582,0,N/A,10.169.169.63,0,20,01:01:08:0a:e6:58:c8:ef:ab:50:2b:8a,MacOS,N/A,N/A,32,16324,·······A····,443,N/A,1663875314.851094000,0,245,1036046404,tcp,131
N/A,49184,0,108.156.224.74,674,0,N/A,10.169.169.63,0,20,01:01:08:0a:e6:58:c8:ef:ab:50:2b:8a,MacOS,N/A,N/A,32,16325,·······A····,443,N/A,1663875314.851095000,0,245,1036046404,tcp,131
N/A,49184,0,108.156.224.74,1170,0,N/A,10.169.169.63,0,20,01:01:08:0a:e6:58:c8:ef:ab:50:2b:8a,MacOS,N/A,N/A,32,16326,·······A····,443,N/A,1663875314.851216000,0,245,1036046404,tcp,133
N/A,49184,0,108.156.224.74,1170,0,N/A,10.169.169.63,0,20,01:01:08:0a:e6:58:c8:ef:ab:50:2b:8a,MacOS,N/A,N/A,32,16327,·······AP···,443,N/A,1663875314.851604000,0,245,1036046404,tcp,133
N/A,49184,0,108.156.224.74,1170,0,N/A,10.169.169.63,0,20,01:01:08:0a:e6:58:c8:ef:ab:50:2b:8a,MacOS,N/A,N/A,32,16328,·······AP···,443,N/A,1663875314.851605000,0,245,1036046550,tcp,133
N/A,443,0,10.169.169.63,7194,0,N/A,108.156.224.74,0,20,01:01:08:0a:ab:50:2b:8e:e6:58:c8:ef,MacOS,N/A,N/A,32,16329,·······A····,49184,N/A,1663875314.851659000,1,64,2345170874,tcp,2044
N/A,443,0,10.169.169.63,7194,0,N/A,108.156.224.74,0,20,01:01:08:0a:ab:50:2b:8e:e6:58:c8:ef,MacOS,N/A,N/A,32,16330,·······AP···,49184,N/A,1663875314.851870000,1,64,2345170874,tcp,2048
N/A,443,0,10.169.169.63,6968,0,N/A,108.156.211.73,0,20,01:01:08:0a:25:7b:19:5a:f7:ca:c6:76,MacOS,N/A,N/A,32,16331,·······AP···,49183,N/A,1663875314.854427000,1,64,2933832048,tcp,2048
N/A,443,0,10.169.169.63,6968,0,N/A,108.156.211.73,0,20,01:01:08:0a:25:7b:19:5a:f7:ca:c6:76,MacOS,N/A,N/A,32,16332,·······AP···,49183,N/A,1663875314.854752000,1,64,2933832112,tcp,2048
N/A,49169,0,52.71.174.251,2563,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a0:1a:c4:b8:40,MacOS,N/A,N/A,32,16333,·······A····,443,N/A,1663875314.855976000,1,232,3033789678,tcp,136
N/A,49169,0,52.71.174.251,2563,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a0:1a:c4:b8:40,MacOS,N/A,N/A,32,16334,·······A····,443,N/A,1663875314.855977000,1,232,3033791126,tcp,136
N/A,49169,0,52.71.174.251,2563,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a0:1a:c4:b8:40,MacOS,N/A,N/A,32,16335,·······AP···,443,N/A,1663875314.855978000,1,232,3033792574,tcp,136
N/A,443,0,10.169.169.63,7232870,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:6a:e5:53:d2:a0,MacOS,N/A,N/A,32,16336,·······A····,49169,N/A,1663875314.856047000,1,64,841035095,tcp,9243
N/A,443,0,10.169.169.63,7232870,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:6a:e5:53:d2:a0,MacOS,N/A,N/A,32,16337,·······A····,49169,N/A,1663875314.856134000,1,64,841035095,tcp,9310
N/A,49169,0,52.71.174.251,2563,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a0:1a:c4:b8:40,MacOS,N/A,N/A,32,16338,·······AP···,443,N/A,1663875314.857056000,1,232,3033793999,tcp,136
N/A,49169,0,52.71.174.251,2728,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a0:1a:c4:b8:42,MacOS,N/A,N/A,32,16339,·······A····,443,N/A,1663875314.857057000,1,232,3033794037,tcp,136
N/A,443,0,10.169.169.63,7232908,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:6b:e5:53:d2:a0,MacOS,N/A,N/A,32,16340,·······A····,49169,N/A,1663875314.857148000,1,64,841035095,tcp,9310
N/A,49191,0,13.107.42.16,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16341,·······A····,443,N/A,1663875314.858048000,1,111,2485569793,tcp,16383
N/A,49184,0,108.156.224.74,1201,0,N/A,10.169.169.63,0,20,01:01:08:0a:e6:58:c8:f3:ab:50:2b:8e,MacOS,N/A,N/A,32,16342,·······A····,443,N/A,1663875314.858048000,0,245,1036046621,tcp,133
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a3:1a:c4:b8:43,MacOS,N/A,N/A,32,16343,·······A····,443,N/A,1663875314.858927000,1,232,3033794037,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a3:1a:c4:b8:43,MacOS,N/A,N/A,32,16344,·······A····,443,N/A,1663875314.858928000,1,232,3033795485,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a3:1a:c4:b8:43,MacOS,N/A,N/A,32,16345,·······A····,443,N/A,1663875314.858928000,1,232,3033796933,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a3:1a:c4:b8:43,MacOS,N/A,N/A,32,16346,·······AP···,443,N/A,1663875314.858929000,1,232,3033798381,tcp,136
N/A,49191,0,13.107.42.16,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16347,·······A····,443,N/A,1663875314.858929000,1,111,2485569793,tcp,16383
N/A,49191,0,13.107.42.16,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16348,·······A····,443,N/A,1663875314.858930000,1,111,2485571253,tcp,16383
N/A,49191,0,13.107.42.16,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16349,·······A····,443,N/A,1663875314.858930000,1,111,2485572713,tcp,16383
N/A,49191,0,13.107.42.16,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16350,·······A····,443,N/A,1663875314.858931000,1,111,2485574173,tcp,16383
N/A,443,0,10.169.169.63,5841,0,N/A,13.107.42.16,0,20,N/A,MacOS,N/A,N/A,20,16351,·······A····,49191,N/A,1663875314.859001000,1,64,1190886582,tcp,4004
N/A,443,0,10.169.169.63,7237408,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:6c:e5:53:d2:a3,MacOS,N/A,N/A,32,16352,·······A····,49169,N/A,1663875314.859063000,1,64,841035095,tcp,9240
N/A,49191,0,13.107.42.16,518,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16353,·······AP···,443,N/A,1663875314.859379000,1,111,2485575633,tcp,16383
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16354,·······A····,443,N/A,1663875314.859379000,1,232,3033798537,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16355,·······A····,443,N/A,1663875314.859380000,1,232,3033799985,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16356,·······A····,443,N/A,1663875314.859380000,1,232,3033801433,tcp,136
N/A,443,0,10.169.169.63,5969,0,N/A,13.107.42.16,0,20,N/A,MacOS,N/A,N/A,20,16357,·······A····,49191,N/A,1663875314.859421000,1,64,1190886582,tcp,4002
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16358,·······A····,443,N/A,1663875314.859563000,1,232,3033802881,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16359,·······A····,443,N/A,1663875314.859564000,1,232,3033804329,tcp,136
N/A,443,0,10.169.169.63,2116,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16360,·······AP···,49187,N/A,1663875314.859790000,1,64,2859402109,tcp,4096
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16361,·······A····,443,N/A,1663875314.859889000,1,232,3033805777,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16362,·······A····,443,N/A,1663875314.859890000,1,232,3033807225,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16363,·······A····,443,N/A,1663875314.859890000,1,232,3033808673,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a4:1a:c4:b8:43,MacOS,N/A,N/A,32,16364,·······A····,443,N/A,1663875314.859891000,1,232,3033810121,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a5:1a:c4:b8:43,MacOS,N/A,N/A,32,16365,·······AP···,443,N/A,1663875314.859891000,1,232,3033811569,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a5:1a:c4:b8:43,MacOS,N/A,N/A,32,16366,·······A····,443,N/A,1663875314.859892000,1,232,3033812782,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a5:1a:c4:b8:43,MacOS,N/A,N/A,32,16367,·······A····,443,N/A,1663875314.859893000,1,232,3033814230,tcp,136
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a5:1a:c4:b8:43,MacOS,N/A,N/A,32,16368,·······A····,443,N/A,1663875314.859893000,1,232,3033815678,tcp,136
N/A,443,0,10.169.169.63,2116,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16369,·······AP···,49186,N/A,1663875314.860202000,1,64,3943015188,tcp,4096
N/A,49169,0,52.71.174.251,2811,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:a5:1a:c4:b8:43,MacOS,N/A,N/A,32,16370,·······AP···,443,N/A,1663875314.860263000,1,232,3033817126,tcp,136
N/A,49183,0,108.156.211.73,1320,0,N/A,10.169.169.63,0,20,01:01:08:0a:f7:ca:c6:92:25:7b:19:5a,MacOS,N/A,N/A,32,16371,·······A····,443,N/A,1663875314.860264000,0,245,4070577627,tcp,133
N/A,443,0,10.169.169.63,2116,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16372,·······AP···,49185,N/A,1663875314.860608000,1,64,2536767268,tcp,4096
N/A,49183,0,108.156.211.73,1320,0,N/A,10.169.169.63,0,20,01:01:08:0a:f7:ca:c6:93:25:7b:19:5a,MacOS,N/A,N/A,32,16373,·······AP···,443,N/A,1663875314.860930000,0,245,4070577627,tcp,133
N/A,49183,0,108.156.211.73,1320,0,N/A,10.169.169.63,0,20,01:01:08:0a:f7:ca:c6:93:25:7b:19:5a,MacOS,N/A,N/A,32,16374,·······A····,443,N/A,1663875314.860930000,0,245,4070577773,tcp,133
N/A,49183,0,108.156.211.73,1320,0,N/A,10.169.169.63,0,20,01:01:08:0a:f7:ca:c6:93:25:7b:19:5a,MacOS,N/A,N/A,32,16375,·······AP···,443,N/A,1663875314.860931000,0,245,4070579201,tcp,133
N/A,49183,0,108.156.211.73,1320,0,N/A,10.169.169.63,0,20,01:01:08:0a:f7:ca:c6:93:25:7b:19:5a,MacOS,N/A,N/A,32,16376,·······AP···,443,N/A,1663875314.860931000,0,245,4070580629,tcp,133
N/A,443,0,10.169.169.63,10462,0,N/A,108.156.211.73,0,20,01:01:08:0a:25:7b:19:60:f7:ca:c6:93,MacOS,N/A,N/A,32,16377,·······A····,49183,N/A,1663875314.860968000,1,64,2933832850,tcp,1993
N/A,443,0,10.169.169.63,2118,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16378,·······AP···,49189,N/A,1663875314.861057000,1,64,2110144933,tcp,4096
N/A,443,0,10.169.169.63,2117,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16379,·······AP···,49188,N/A,1663875314.861477000,1,64,2827571849,tcp,4096
N/A,49181,0,54.211.31.163,1168,0,N/A,10.169.169.63,0,20,01:01:08:0a:1d:a9:9f:1b:29:d8:11:45,MacOS,N/A,N/A,32,16380,·······A····,443,N/A,1663875314.861492000,1,230,2620606172,tcp,114
N/A,443,0,10.169.169.63,2118,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16381,·······AP···,49190,N/A,1663875314.861790000,1,64,27098961,tcp,4096
N/A,443,0,10.169.169.63,5969,0,N/A,13.107.42.16,0,20,N/A,MacOS,N/A,N/A,20,16382,·······A····,49191,N/A,1663875314.861960000,1,64,1190886582,tcp,4096
N/A,443,0,10.169.169.63,7256887,0,N/A,52.71.174.251,0,20,01:01:08:0a:1a:c4:b8:70:e5:53:d2:a4,MacOS,N/A,N/A,32,16383,·······A····,49169,N/A,1663875314.862276000,1,64,841035095,tcp,9310
N/A,49181,0,54.211.31.163,1168,0,N/A,10.169.169.63,0,20,01:01:08:0a:1d:a9:9f:1f:29:d8:11:45,MacOS,N/A,N/A,32,16384,·······AP···,443,N/A,1663875314.864461000,1,230,2620606172,tcp,114
N/A,49169,0,52.71.174.251,2941,0,N/A,10.169.169.63,0,20,01:01:08:0a:e5:53:d2:ab:1a:c4:b8:4d,MacOS,N/A,N/A,32,16385,·······A····,443,N/A,1663875314.864462000,1,232,3033818016,tcp,136
N/A,443,0,10.169.169.63,10462,0,N/A,108.156.211.73,0,20,01:01:08:0a:25:7b:19:64:f7:ca:c6:93,MacOS,N/A,N/A,32,16386,·······A····,49183,N/A,1663875314.864493000,1,64,2933832850,tcp,2048
N/A,443,0,10.169.169.63,369,0,N/A,54.211.31.163,0,20,01:01:08:0a:29:d8:11:71:1d:a9:9f:1f,MacOS,N/A,N/A,32,16387,·······A····,49181,N/A,1663875314.864527000,1,64,2923172103,tcp,2053
N/A,49187,0,172.64.193.9,582,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16388,·······A····,443,N/A,1663875314.865073000,1,54,3669713125,tcp,8
N/A,49186,0,172.64.193.9,582,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16389,·······A····,443,N/A,1663875314.865644000,1,54,1015654339,tcp,8
N/A,49186,0,172.64.193.9,582,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16390,·······AP···,443,N/A,1663875314.865784000,1,54,1015654339,tcp,8
N/A,443,0,10.169.169.63,2628,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16391,·······A····,49186,N/A,1663875314.865845000,1,64,3943015252,tcp,4088
N/A,49185,0,172.64.193.9,582,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16392,·······A····,443,N/A,1663875314.865906000,1,54,3451329777,tcp,8
N/A,49189,0,172.64.193.9,582,0,N/A,10.169.169.63,0,20,N/A,MacOS,N/A,N/A,20,16393,·······A····,443,N/A,1663875314.865906000,1,54,92161471,tcp,8
N/A,443,0,10.169.169.63,2628,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16394,·······A···F,49186,N/A,1663875314.866013000,1,64,3943015252,tcp,4096
N/A,443,0,10.169.169.63,2116,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16395,·······A···F,49185,N/A,1663875314.866139000,1,64,2536767332,tcp,4096
N/A,443,0,10.169.169.63,2118,0,N/A,172.64.193.9,0,20,N/A,MacOS,N/A,N/A,20,16396,·······A···F,49189,N/A,1663875314.866209000,1,64,2110144997,tcp,4096
