PACKET_NO,KNOWN_HOST_DEVICE,DST_IP,SRC_IP,PACKET_SIZE,TIMESTAMP,TTL,DF_FLAG,MF_FLAG,IP_FRAG_OFF,PROTOCOL,SRC_PORT,DST_PORT,SUB_PROTOCOL 
3583,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3584,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3585,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3586,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3587,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3588,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3589,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3590,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3591,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3592,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3593,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3594,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3595,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3596,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3597,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3598,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3599,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3600,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3601,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3602,windows,10.169.169.21,151.101.67.5,20,1663877128.344531000,52,1,0,0,udp,443,53389,quic
3603,windows,151.101.67.5,10.169.169.21,20,1663877128.344629000,128,1,0,0,udp,53389,443,quic
3604,windows,151.101.67.5,10.169.169.21,20,1663877128.344890000,128,1,0,0,udp,53389,443,quic
3605,windows,151.101.67.5,10.169.169.21,20,1663877128.345018000,128,1,0,0,udp,53389,443,quic
3606,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3607,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3608,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3609,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3610,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3611,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3612,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3613,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3614,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3615,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3616,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3617,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3618,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3619,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3620,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3621,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3622,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3623,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3624,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3625,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3626,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3627,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3628,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3629,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3630,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3631,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3632,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3633,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3634,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3635,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3636,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3637,windows,10.169.169.21,151.101.67.5,20,1663877128.345090000,52,1,0,0,udp,443,53389,quic
3638,windows,151.101.67.5,10.169.169.21,20,1663877128.345146000,128,1,0,0,udp,53389,443,quic
3639,windows,151.101.67.5,10.169.169.21,20,1663877128.345274000,128,1,0,0,udp,53389,443,quic
3640,windows,151.101.67.5,10.169.169.21,20,1663877128.345421000,128,1,0,0,udp,53389,443,quic
3641,windows,151.101.67.5,10.169.169.21,20,1663877128.345664000,128,1,0,0,udp,53389,443,quic
3642,windows,151.101.67.5,10.169.169.21,20,1663877128.345784000,128,1,0,0,udp,53389,443,quic
3643,windows,151.101.67.5,10.169.169.21,20,1663877128.345889000,128,1,0,0,udp,53389,443,quic
3644,windows,151.101.67.5,10.169.169.21,20,1663877128.345996000,128,1,0,0,udp,53389,443,quic
3645,windows,151.101.67.5,10.169.169.21,20,1663877128.346111000,128,1,0,0,udp,53389,443,quic
3646,windows,151.101.67.5,10.169.169.21,20,1663877128.346227000,128,1,0,0,udp,53389,443,quic
3647,windows,151.101.67.5,10.169.169.21,20,1663877128.346364000,128,1,0,0,udp,53389,443,quic
3648,windows,151.101.67.5,10.169.169.21,20,1663877128.346486000,128,1,0,0,udp,53389,443,quic
3649,windows,151.101.67.5,10.169.169.21,20,1663877128.346599000,128,1,0,0,udp,53389,443,quic
3650,windows,151.101.67.5,10.169.169.21,20,1663877128.346718000,128,1,0,0,udp,53389,443,quic
3651,windows,151.101.67.5,10.169.169.21,20,1663877128.346831000,128,1,0,0,udp,53389,443,quic
3652,windows,151.101.67.5,10.169.169.21,20,1663877128.346945000,128,1,0,0,udp,53389,443,quic
3653,windows,151.101.67.5,10.169.169.21,20,1663877128.347088000,128,1,0,0,udp,53389,443,quic
3654,windows,151.101.67.5,10.169.169.21,20,1663877128.347202000,128,1,0,0,udp,53389,443,quic
3655,windows,151.101.67.5,10.169.169.21,20,1663877128.347323000,128,1,0,0,udp,53389,443,quic
3656,windows,151.101.67.5,10.169.169.21,20,1663877128.347450000,128,1,0,0,udp,53389,443,quic
3657,windows,151.101.67.5,10.169.169.21,20,1663877128.347566000,128,1,0,0,udp,53389,443,quic
3658,windows,151.101.67.5,10.169.169.21,20,1663877128.347679000,128,1,0,0,udp,53389,443,quic
3659,windows,151.101.67.5,10.169.169.21,20,1663877128.348625000,128,1,0,0,udp,53389,443,quic
3660,windows,151.101.67.5,10.169.169.21,20,1663877128.348794000,128,1,0,0,udp,53389,443,quic
3661,windows,151.101.67.5,10.169.169.21,20,1663877128.348967000,128,1,0,0,udp,53389,443,quic
3662,windows,151.101.67.5,10.169.169.21,20,1663877128.349073000,128,1,0,0,udp,53389,443,quic
3663,windows,151.101.67.5,10.169.169.21,20,1663877128.349173000,128,1,0,0,udp,53389,443,quic
3664,windows,151.101.67.5,10.169.169.21,20,1663877128.349275000,128,1,0,0,udp,53389,443,quic
3665,windows,151.101.67.5,10.169.169.21,20,1663877128.349407000,128,1,0,0,udp,53389,443,quic
3666,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3667,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3668,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3669,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3670,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3671,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3672,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3673,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3674,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3675,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3676,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3677,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3678,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3679,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3680,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3681,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3682,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3683,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3684,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3685,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3686,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3687,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3688,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3689,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3690,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3691,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3692,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3693,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3694,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3695,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3696,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3697,windows,10.169.169.21,151.101.67.5,20,1663877128.349475000,52,1,0,0,udp,443,53389,quic
3698,windows,151.101.67.5,10.169.169.21,20,1663877128.349559000,128,1,0,0,udp,53389,443,quic
3699,windows,151.101.67.5,10.169.169.21,20,1663877128.349695000,128,1,0,0,udp,53389,443,quic
3700,windows,151.101.67.5,10.169.169.21,20,1663877128.349851000,128,1,0,0,udp,53389,443,quic
3701,windows,151.101.67.5,10.169.169.21,20,1663877128.350029000,128,1,0,0,udp,53389,443,quic
3702,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3703,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3704,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3705,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3706,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3707,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3708,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3709,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3710,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3711,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3712,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3713,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3714,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3715,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3716,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3717,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3718,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3719,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3720,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3721,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3722,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3723,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3724,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3725,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3726,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3727,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3728,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3729,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3730,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3731,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3732,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3733,windows,10.169.169.21,151.101.67.5,20,1663877128.350127000,52,1,0,0,udp,443,53389,quic
3734,windows,151.101.67.5,10.169.169.21,20,1663877128.350193000,128,1,0,0,udp,53389,443,quic
3735,windows,151.101.67.5,10.169.169.21,20,1663877128.350366000,128,1,0,0,udp,53389,443,quic
3736,windows,151.101.67.5,10.169.169.21,20,1663877128.350511000,128,1,0,0,udp,53389,443,quic
3737,windows,151.101.67.5,10.169.169.21,20,1663877128.350663000,128,1,0,0,udp,53389,443,quic
3738,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3739,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3740,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3741,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3742,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3743,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3744,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3745,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3746,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3747,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3748,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3749,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3750,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3751,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3752,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3753,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3754,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3755,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3756,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3757,windows,10.169.169.21,151.101.67.5,20,1663877128.350800000,52,1,0,0,udp,443,53389,quic
3758,windows,151.101.67.5,10.169.169.21,20,1663877128.351078000,128,1,0,0,udp,53389,443,quic
3759,windows,151.101.67.5,10.169.169.21,20,1663877128.351348000,128,1,0,0,udp,53389,443,quic
3760,windows,151.101.67.5,10.169.169.21,20,1663877128.351526000,128,1,0,0,udp,53389,443,quic
3761,windows,151.101.67.5,10.169.169.21,20,1663877128.351680000,128,1,0,0,udp,53389,443,quic
3762,windows,151.101.67.5,10.169.169.21,20,1663877128.351834000,128,1,0,0,udp,53389,443,quic
3763,windows,151.101.67.5,10.169.169.21,20,1663877128.351976000,128,1,0,0,udp,53389,443,quic
3764,windows,151.101.67.5,10.169.169.21,20,1663877128.352082000,128,1,0,0,udp,53389,443,quic
3765,windows,151.101.67.5,10.169.169.21,20,1663877128.352223000,128,1,0,0,udp,53389,443,quic
3766,windows,151.101.67.5,10.169.169.21,20,1663877128.352381000,128,1,0,0,udp,53389,443,quic
3767,windows,151.101.67.5,10.169.169.21,20,1663877128.352524000,128,1,0,0,udp,53389,443,quic
3768,windows,151.101.67.5,10.169.169.21,20,1663877128.352677000,128,1,0,0,udp,53389,443,quic
3769,windows,151.101.67.5,10.169.169.21,20,1663877128.352846000,128,1,0,0,udp,53389,443,quic
3770,windows,151.101.67.5,10.169.169.21,20,1663877128.353007000,128,1,0,0,udp,53389,443,quic
3771,windows,151.101.67.5,10.169.169.21,20,1663877128.353135000,128,1,0,0,udp,53389,443,quic
3772,windows,151.101.67.5,10.169.169.21,20,1663877128.353391000,128,1,0,0,udp,53389,443,quic
3773,windows,151.101.67.5,10.169.169.21,20,1663877128.353516000,128,1,0,0,udp,53389,443,quic
3774,windows,151.101.67.5,10.169.169.21,20,1663877128.353637000,128,1,0,0,udp,53389,443,quic
3775,windows,151.101.67.5,10.169.169.21,20,1663877128.353741000,128,1,0,0,udp,53389,443,quic
3776,windows,151.101.67.5,10.169.169.21,20,1663877128.353845000,128,1,0,0,udp,53389,443,quic
3777,windows,151.101.67.5,10.169.169.21,20,1663877128.353961000,128,1,0,0,udp,53389,443,quic
3778,windows,151.101.67.5,10.169.169.21,20,1663877128.354061000,128,1,0,0,udp,53389,443,quic
3779,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3780,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3781,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3782,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3783,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3784,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3785,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3786,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3787,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3788,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3789,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3790,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3791,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3792,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3793,windows,10.169.169.21,151.101.67.5,20,1663877128.354128000,52,1,0,0,udp,443,53389,quic
3794,windows,151.101.67.5,10.169.169.21,20,1663877128.354158000,128,1,0,0,udp,53389,443,quic
